"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"HCLTECH","EQ","30-Jun-2015","928.40","927.55","929.55","911.00","920.10","919.75","919.85","19,87,484","1,82,81,89,144.65","56,282","12,58,384","63.32"
"HCLTECH","EQ","29-Jun-2015","957.25","932.00","949.45","919.40","929.00","928.40","930.21","11,68,363","1,08,68,20,077.85","43,966","5,45,166","46.66"
"HCLTECH","EQ","26-Jun-2015","926.10","927.00","960.00","927.00","956.90","957.25","951.88","15,85,119","1,50,88,36,858.25","60,685","8,33,442","52.58"
"HCLTECH","EQ","25-Jun-2015","938.10","930.00","933.05","913.80","931.90","926.10","924.73","15,51,251","1,43,44,93,512.05","56,907","10,36,764","66.83"
"HCLTECH","EQ","24-Jun-2015","927.45","929.00","943.90","928.50","936.45","938.10","938.83","13,08,655","1,22,86,00,982.35","57,859","9,36,013","71.52"
"HCLTECH","EQ","23-Jun-2015","931.55","939.70","949.35","925.25","928.50","927.45","935.40","11,00,134","1,02,90,66,637.30","51,140","6,36,460","57.85"
"HCLTECH","EQ","22-Jun-2015","918.20","919.20","935.50","912.00","932.80","931.55","926.84","8,25,531","76,51,36,624.60","56,640","4,14,086","50.16"
"HCLTECH","EQ","19-Jun-2015","913.75","915.05","937.50","913.75","916.45","918.20","923.64","17,81,808","1,64,57,45,263.40","81,700","12,04,323","67.59"
"HCLTECH","EQ","18-Jun-2015","906.30","915.40","920.55","904.20","912.10","913.75","912.42","13,18,708","1,20,32,14,614.75","68,514","8,33,159","63.18"
"HCLTECH","EQ","17-Jun-2015","906.30","910.15","918.60","899.60","907.60","906.30","908.72","12,50,882","1,13,67,01,532.70","78,824","6,68,425","53.44"
"HCLTECH","EQ","16-Jun-2015","908.05","909.70","911.65","898.40","903.60","906.30","903.91","8,89,162","80,37,26,245.60","54,948","5,90,991","66.47"
"HCLTECH","EQ","15-Jun-2015","896.35","899.00","922.85","891.00","907.00","908.05","913.06","8,58,671","78,40,17,593.45","43,654","3,73,414","43.49"
"HCLTECH","EQ","12-Jun-2015","914.80","913.90","913.90","882.75","901.10","896.35","899.29","18,46,528","1,66,05,61,755.95","66,824","10,56,262","57.20"
"HCLTECH","EQ","11-Jun-2015","942.55","940.05","944.95","910.50","915.55","914.80","927.24","18,20,636","1,68,81,62,899.00","54,778","13,24,172","72.73"
"HCLTECH","EQ","10-Jun-2015","911.40","915.00","946.00","909.75","939.20","942.55","932.87","25,86,123","2,41,25,22,504.70","88,684","19,09,172","73.82"
"HCLTECH","EQ","09-Jun-2015","918.95","915.05","925.00","901.25","909.85","911.40","911.31","12,21,204","1,11,28,91,935.45","61,229","7,87,693","64.50"
"HCLTECH","EQ","08-Jun-2015","929.00","919.00","928.00","912.95","918.00","918.95","919.77","14,89,430","1,36,99,35,596.95","63,987","10,44,384","70.12"
"HCLTECH","EQ","05-Jun-2015","940.65","941.00","948.90","925.50","930.05","929.00","935.21","15,00,323","1,40,31,24,438.25","71,361","9,63,119","64.19"
"HCLTECH","EQ","04-Jun-2015","952.30","942.10","948.80","934.30","941.65","940.65","940.98","15,53,726","1,46,20,20,943.35","56,447","10,01,957","64.49"
"HCLTECH","EQ","03-Jun-2015","952.70","955.25","966.00","932.45","950.75","952.30","949.89","18,09,987","1,71,92,85,960.10","55,858","9,61,382","53.12"
"HCLTECH","EQ","02-Jun-2015","973.30","977.00","986.90","946.70","962.00","952.70","962.30","11,65,720","1,12,17,75,958.15","53,026","5,86,226","50.29"
"HCLTECH","EQ","01-Jun-2015","1,010.75","992.80","998.50","969.25","972.30","973.30","982.75","11,52,294","1,13,24,21,187.40","52,767","5,98,812","51.97"
"HCLTECH","EQ","29-May-2015","980.10","976.00","1,044.95","962.00","994.05","1,010.75","1,004.77","56,79,338","5,70,64,45,939.85","1,24,632","44,37,014","78.13"
"HCLTECH","EQ","28-May-2015","991.50","986.10","996.65","958.50","976.70","980.10","975.22","16,68,616","1,62,72,60,916.75","56,211","9,95,257","59.65"
"HCLTECH","EQ","27-May-2015","993.50","990.00","1,004.95","984.30","987.00","991.50","992.65","14,72,721","1,46,18,95,022.60","49,838","9,41,834","63.95"
"HCLTECH","EQ","26-May-2015","999.15","999.75","1,007.00","985.50","994.00","993.50","995.66","12,31,054","1,22,57,11,974.15","50,095","7,56,538","61.45"
"HCLTECH","EQ","25-May-2015","984.15","985.00","1,010.00","973.25","998.60","999.15","999.55","16,45,683","1,64,49,38,367.85","53,092","10,25,404","62.31"
"HCLTECH","EQ","22-May-2015","970.25","963.25","988.00","957.45","985.30","984.15","971.88","14,97,830","1,45,57,14,876.90","47,445","9,49,347","63.38"
"HCLTECH","EQ","21-May-2015","960.10","963.95","973.95","960.00","968.30","970.25","969.15","10,46,384","1,01,41,06,202.65","39,612","4,64,170","44.36"
"HCLTECH","EQ","20-May-2015","934.15","941.00","963.75","939.25","957.60","960.10","955.20","15,36,772","1,46,79,17,710.80","53,034","7,50,667","48.85"
"HCLTECH","EQ","19-May-2015","930.55","930.00","936.75","920.00","936.00","934.15","929.38","12,94,467","1,20,30,51,146.60","50,246","7,60,897","58.78"
"HCLTECH","EQ","18-May-2015","913.90","917.50","933.50","901.90","932.65","930.55","918.50","15,07,066","1,38,42,43,161.15","70,083","9,81,440","65.12"
"HCLTECH","EQ","15-May-2015","925.30","925.00","934.80","907.50","914.85","913.90","917.63","17,02,804","1,56,25,50,580.05","58,731","12,35,467","72.55"
"HCLTECH","EQ","14-May-2015","937.30","938.80","942.00","918.00","925.75","925.30","927.69","11,26,213","1,04,47,76,996.25","46,104","6,30,843","56.01"
"HCLTECH","EQ","13-May-2015","915.65","916.00","944.00","916.00","936.30","937.30","935.13","13,87,412","1,29,74,10,683.50","52,760","7,83,682","56.49"
"HCLTECH","EQ","12-May-2015","941.90","942.00","943.45","910.50","913.00","915.65","920.40","12,32,315","1,13,42,21,789.75","49,722","8,03,950","65.24"
"HCLTECH","EQ","11-May-2015","925.50","934.50","949.50","923.40","942.00","941.90","939.37","17,96,106","1,68,72,08,598.00","72,895","12,92,260","71.95"
"HCLTECH","EQ","08-May-2015","920.75","927.45","948.75","915.95","924.60","925.50","932.10","17,89,684","1,66,81,69,434.85","56,094","10,29,761","57.54"
"HCLTECH","EQ","07-May-2015","891.15","896.10","924.95","880.10","923.50","920.75","906.52","18,19,982","1,64,98,44,294.85","1,01,591","10,57,154","58.09"
"HCLTECH","EQ","06-May-2015","911.95","907.05","925.80","880.20","891.25","891.15","901.08","22,97,639","2,07,03,55,069.50","58,223","14,82,266","64.51"
"HCLTECH","EQ","05-May-2015","919.80","923.00","929.00","905.15","916.00","911.95","910.67","17,29,767","1,57,52,55,289.45","56,184","11,82,697","68.37"
"HCLTECH","EQ","04-May-2015","880.55","880.55","926.75","865.80","924.00","919.80","903.59","16,76,262","1,51,46,51,941.95","50,346","10,51,152","62.71"
"HCLTECH","EQ","30-Apr-2015","887.20","882.10","888.00","862.50","885.15","880.55","875.88","36,69,235","3,21,38,16,502.70","86,736","29,00,447","79.05"
"HCLTECH","EQ","29-Apr-2015","870.50","870.50","893.20","858.45","887.00","887.20","878.55","20,38,048","1,79,05,35,350.40","58,718","14,01,619","68.77"
"HCLTECH","EQ","28-Apr-2015","883.20","878.65","883.75","854.35","866.00","870.50","869.29","29,01,828","2,52,25,35,721.10","1,00,895","21,79,972","75.12"
"HCLTECH","EQ","27-Apr-2015","896.95","896.05","905.95","874.00","882.00","883.20","884.22","18,94,616","1,67,52,58,091.50","63,635","12,76,085","67.35"
"HCLTECH","EQ","24-Apr-2015","895.00","891.00","912.80","887.40","903.90","896.95","899.76","32,03,245","2,88,21,66,561.85","88,156","21,71,870","67.80"
"HCLTECH","EQ","23-Apr-2015","877.30","882.80","907.00","882.25","892.00","895.00","891.15","31,95,690","2,84,78,52,710.15","57,967","24,41,718","76.41"
"HCLTECH","EQ","22-Apr-2015","890.65","884.50","891.90","863.10","885.05","877.30","874.00","39,67,341","3,46,74,70,640.00","1,01,336","27,70,472","69.83"
"HCLTECH","EQ","21-Apr-2015","924.30","840.80","920.00","835.10","890.65","890.65","878.64","72,98,142","6,41,24,63,577.30","2,16,466","30,38,573","41.63"
"HCLTECH","EQ","20-Apr-2015","940.10","945.00","947.70","912.55","917.00","924.30","930.23","16,11,552","1,49,91,06,818.75","82,401","9,74,293","60.46"
"HCLTECH","EQ","17-Apr-2015","954.25","948.00","950.70","934.45","940.45","940.10","940.53","15,69,116","1,47,58,00,157.80","56,039","11,28,247","71.90"
"HCLTECH","EQ","16-Apr-2015","944.50","949.00","957.90","933.50","953.00","954.25","945.78","10,28,691","97,29,13,273.10","50,745","5,81,536","56.53"
"HCLTECH","EQ","15-Apr-2015","976.05","978.00","978.00","938.75","940.60","944.50","956.20","15,49,286","1,48,14,33,898.25","56,527","10,48,992","67.71"
"HCLTECH","EQ","13-Apr-2015","967.25","967.90","978.50","955.00","975.75","976.05","970.17","15,49,571","1,50,33,41,486.25","55,712","9,84,923","63.56"
"HCLTECH","EQ","10-Apr-2015","964.15","959.30","977.70","956.00","959.00","967.25","966.21","14,18,739","1,37,08,06,188.70","43,640","8,28,433","58.39"
"HCLTECH","EQ","09-Apr-2015","958.85","969.00","969.00","941.00","960.60","964.15","954.10","13,37,066","1,27,56,98,153.75","60,648","6,98,633","52.25"
"HCLTECH","EQ","08-Apr-2015","934.55","944.95","969.00","940.00","965.30","958.85","951.65","17,93,667","1,70,69,48,272.45","86,977","11,75,926","65.56"
"HCLTECH","EQ","07-Apr-2015","932.05","939.80","956.00","927.45","936.80","934.55","940.52","21,74,069","2,04,47,65,957.25","71,744","12,60,380","57.97"
"HCLTECH","EQ","06-Apr-2015","940.85","933.00","939.00","912.15","934.00","932.05","921.94","38,64,374","3,56,27,22,507.70","1,23,300","27,68,584","71.64"
"HCLTECH","EQ","01-Apr-2015","980.40","947.00","963.00","935.00","943.40","940.85","943.84","41,40,584","3,90,80,42,218.85","1,45,578","27,33,009","66.01"
"HCLTECH","EQ","31-Mar-2015","980.45","980.00","984.05","967.00","982.80","980.40","976.58","18,63,338","1,81,96,89,377.90","75,644","12,58,215","67.52"
"HCLTECH","EQ","30-Mar-2015","962.85","966.00","986.20","956.50","980.00","980.45","969.15","16,37,532","1,58,70,15,048.00","53,299","9,14,932","55.87"
"HCLTECH","EQ","27-Mar-2015","987.40","983.40","1,003.00","954.90","964.00","962.85","979.33","21,40,165","2,09,59,37,832.30","79,667","14,03,515","65.58"
"HCLTECH","EQ","26-Mar-2015","1,007.15","1,006.00","1,010.00","978.10","985.00","987.40","992.81","35,24,064","3,49,87,30,556.75","72,399","25,02,431","71.01"
"HCLTECH","EQ","25-Mar-2015","970.35","972.00","1,017.80","969.10","1,008.05","1,007.15","987.24","37,59,287","3,71,13,07,839.80","75,159","26,34,753","70.09"
"HCLTECH","EQ","24-Mar-2015","968.40","969.00","979.00","960.35","962.90","970.35","972.04","26,49,348","2,57,52,79,356.95","60,126","20,55,833","77.60"
"HCLTECH","EQ","23-Mar-2015","979.90","980.55","987.60","961.75","968.00","968.40","972.98","19,48,568","1,89,59,09,657.00","63,463","13,76,713","70.65"
"HCLTECH","EQ","20-Mar-2015","979.65","979.95","985.00","965.75","981.00","979.90","976.54","31,35,554","3,06,19,92,513.65","71,380","25,01,873","79.79"
"HCLTECH","EQ","19-Mar-2015","2,006.55","990.00","1,006.40","972.00","976.50","979.65","986.72","50,81,620","5,01,41,54,542.15","81,096","35,42,269","69.71"
"HCLTECH","EQ","18-Mar-2015","2,039.10","2,040.00","2,052.75","1,995.05","2,010.00","2,006.55","2,023.99","47,31,960","9,57,74,48,942.40","94,898","39,32,116","83.10"
"HCLTECH","EQ","17-Mar-2015","2,057.00","2,066.80","2,068.90","2,033.00","2,037.00","2,039.10","2,047.67","25,01,861","5,12,29,86,157.05","70,369","21,43,547","85.68"
"HCLTECH","EQ","16-Mar-2015","2,012.60","2,020.00","2,066.00","2,014.00","2,058.25","2,057.00","2,045.16","19,84,459","4,05,85,41,205.05","60,305","16,03,983","80.83"
"HCLTECH","EQ","13-Mar-2015","2,052.70","2,058.80","2,059.00","1,981.05","2,025.00","2,012.60","2,017.73","15,92,242","3,21,27,16,768.65","71,869","11,26,444","70.75"
"HCLTECH","EQ","12-Mar-2015","2,059.05","2,065.00","2,079.30","2,042.25","2,055.00","2,052.70","2,056.71","12,20,110","2,50,94,15,199.50","79,692","9,44,296","77.39"
"HCLTECH","EQ","11-Mar-2015","2,044.15","2,060.00","2,116.90","2,035.55","2,061.00","2,059.05","2,087.55","25,18,565","5,25,76,25,818.10","82,597","15,80,960","62.77"
"HCLTECH","EQ","10-Mar-2015","2,065.70","2,055.00","2,069.00","2,028.00","2,047.40","2,044.15","2,044.70","13,56,372","2,77,33,77,093.45","78,610","10,35,864","76.37"
"HCLTECH","EQ","09-Mar-2015","2,065.00","2,056.75","2,074.90","2,011.00","2,055.00","2,065.70","2,052.68","16,38,942","3,36,42,20,555.60","94,324","11,24,307","68.60"
"HCLTECH","EQ","05-Mar-2015","2,036.00","2,036.00","2,074.90","2,035.95","2,060.00","2,065.00","2,059.99","8,62,179","1,77,60,76,061.30","58,799","4,85,168","56.27"
"HCLTECH","EQ","04-Mar-2015","2,031.20","2,037.00","2,051.70","2,020.00","2,040.00","2,036.00","2,035.02","8,57,577","1,74,51,88,386.05","73,424","6,48,606","75.63"
