"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"HCLTECH","EQ","30-Jun-2017","847.60","848.45","855.95","838.40","851.40","850.90","847.11","11,28,557","95,60,13,821.95","43,676","8,61,263","76.32"
"HCLTECH","EQ","29-Jun-2017","848.40","851.90","857.00","842.50","849.50","847.60","847.86","14,92,110","1,26,51,05,373.25","36,773","8,92,544","59.82"
"HCLTECH","EQ","28-Jun-2017","840.20","838.50","857.25","833.30","846.05","848.40","848.27","12,38,382","1,05,04,82,877.70","42,324","6,08,440","49.13"
"HCLTECH","EQ","27-Jun-2017","851.85","852.00","859.00","833.20","836.00","840.20","847.85","10,92,395","92,61,86,598.40","55,938","7,84,738","71.84"
"HCLTECH","EQ","23-Jun-2017","849.15","850.00","858.00","842.35","851.00","851.85","851.38","10,80,944","92,02,89,300.55","37,357","6,65,117","61.53"
"HCLTECH","EQ","22-Jun-2017","843.45","849.00","854.00","836.20","847.15","849.15","847.68","14,47,792","1,22,72,58,695.90","43,686","10,17,696","70.29"
"HCLTECH","EQ","21-Jun-2017","854.25","854.00","854.00","838.10","843.00","843.45","842.68","9,09,654","76,65,50,383.75","41,735","5,50,791","60.55"
"HCLTECH","EQ","20-Jun-2017","842.50","845.00","855.05","843.00","854.15","854.25","851.26","10,41,129","88,62,67,446.05","40,333","5,82,663","55.96"
"HCLTECH","EQ","19-Jun-2017","839.00","839.50","845.90","830.30","845.20","842.50","837.90","8,45,428","70,83,86,681.45","41,612","5,60,161","66.26"
"HCLTECH","EQ","16-Jun-2017","844.40","842.00","847.00","835.00","836.65","839.00","838.42","19,12,330","1,60,33,42,536.75","62,033","14,70,047","76.87"
"HCLTECH","EQ","15-Jun-2017","853.65","853.00","853.00","841.50","845.70","844.40","843.65","17,73,645","1,49,63,29,770.50","45,959","13,64,604","76.94"
"HCLTECH","EQ","14-Jun-2017","847.15","849.50","856.05","841.00","852.60","853.65","847.61","9,00,768","76,34,99,121.50","48,505","4,93,569","54.79"
"HCLTECH","EQ","13-Jun-2017","865.55","862.00","864.90","842.30","846.00","847.15","853.59","12,43,895","1,06,17,80,770.80","64,083","8,34,947","67.12"
"HCLTECH","EQ","12-Jun-2017","860.75","862.80","868.65","852.05","867.40","865.55","860.98","10,32,713","88,91,43,481.25","32,381","4,66,696","45.19"
"HCLTECH","EQ","09-Jun-2017","868.35","866.55","872.90","856.60","859.20","860.75","864.40","13,50,514","1,16,73,84,981.15","52,094","8,79,060","65.09"
"HCLTECH","EQ","08-Jun-2017","880.50","880.00","880.40","865.00","866.00","868.35","869.84","14,15,310","1,23,10,89,911.90","39,217","10,51,749","74.31"
"HCLTECH","EQ","07-Jun-2017","889.45","893.35","894.90","864.55","879.00","880.50","878.96","33,66,974","2,95,94,38,851.05","90,381","18,51,201","54.98"
"HCLTECH","EQ","06-Jun-2017","858.70","875.50","909.60","866.10","887.65","889.45","892.48","66,26,885","5,91,43,93,113.35","1,37,280","37,04,576","55.90"
"HCLTECH","EQ","05-Jun-2017","857.90","856.00","866.90","856.00","858.00","858.70","859.55","14,08,309","1,21,05,17,223.25","41,790","11,34,468","80.56"
"HCLTECH","EQ","02-Jun-2017","862.25","862.80","869.70","853.70","857.00","857.90","862.84","11,11,787","95,92,98,154.90","24,197","8,39,149","75.48"
"HCLTECH","EQ","01-Jun-2017","864.25","863.00","871.00","859.15","863.00","862.25","864.48","9,21,583","79,66,92,565.20","49,078","6,74,337","73.17"
"HCLTECH","EQ","31-May-2017","868.15","864.10","869.30","858.25","860.00","864.25","864.74","28,73,557","2,48,48,85,688.85","1,03,671","22,33,177","77.71"
"HCLTECH","EQ","30-May-2017","864.45","864.45","871.95","852.95","870.00","868.15","863.00","14,13,415","1,21,97,79,595.30","43,911","10,47,064","74.08"
"HCLTECH","EQ","29-May-2017","859.10","858.90","872.00","851.45","864.90","864.45","864.11","18,43,315","1,59,28,19,376.25","42,028","12,26,519","66.54"
"HCLTECH","EQ","26-May-2017","859.60","857.70","866.00","855.45","858.05","859.10","860.31","13,02,415","1,12,04,78,486.25","74,293","9,73,969","74.78"
"HCLTECH","EQ","25-May-2017","854.85","860.25","867.50","852.60","859.00","859.60","860.43","29,48,039","2,53,65,74,986.75","66,734","18,28,944","62.04"
"HCLTECH","EQ","24-May-2017","864.90","854.90","857.95","840.00","852.25","854.85","850.20","20,16,518","1,71,44,47,587.05","74,903","12,94,401","64.19"
"HCLTECH","EQ","23-May-2017","857.45","863.00","870.80","859.15","864.85","864.90","864.34","32,13,521","2,77,75,68,213.65","1,04,052","25,16,461","78.31"
"HCLTECH","EQ","22-May-2017","844.70","850.00","862.25","848.00","859.00","857.45","856.62","28,92,269","2,47,75,62,579.25","75,004","21,99,505","76.05"
"HCLTECH","EQ","19-May-2017","848.40","853.00","854.50","844.10","845.00","844.70","846.76","14,48,031","1,22,61,27,530.30","74,734","11,01,178","76.05"
"HCLTECH","EQ","18-May-2017","853.55","850.85","872.25","844.25","845.65","848.40","858.17","36,58,681","3,13,97,76,031.15","58,110","24,63,654","67.34"
"HCLTECH","EQ","17-May-2017","849.60","852.00","855.30","842.20","853.95","853.55","848.96","13,73,559","1,16,60,99,804.85","46,317","10,77,035","78.41"
"HCLTECH","EQ","16-May-2017","848.55","850.00","856.10","848.05","849.45","849.60","850.72","29,74,402","2,53,03,96,007.00","53,670","22,32,245","75.05"
"HCLTECH","EQ","15-May-2017","847.65","848.50","850.00","845.00","847.05","848.55","848.03","6,87,573","58,30,84,609.80","29,220","4,48,638","65.25"
"HCLTECH","EQ","12-May-2017","838.70","840.00","848.20","839.05","847.50","847.65","844.58","16,47,701","1,39,16,21,133.90","40,459","9,76,305","59.25"
"HCLTECH","EQ","11-May-2017","843.60","857.80","858.80","835.60","841.45","838.70","843.14","35,14,917","2,96,35,66,864.40","88,032","18,14,952","51.64"
"HCLTECH","EQ","10-May-2017","849.75","848.75","850.90","838.10","841.10","843.60","843.31","7,57,706","63,89,82,329.05","28,754","4,54,680","60.01"
