"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"HCLTECH","EQ","30-Jun-2021","983.60","981.00","991.45","981.00","985.45","983.50","985.32","26,82,591","2,64,32,08,523.80","78,993","16,73,182","62.37"
"HCLTECH","EQ","29-Jun-2021","985.30","986.95","993.90","980.50","985.05","983.60","986.04","18,95,170","1,86,87,17,748.10","72,654","10,73,880","56.66"
"HCLTECH","EQ","28-Jun-2021","995.65","1,000.00","1,000.00","984.20","985.70","985.30","988.18","18,44,159","1,82,23,52,749.85","58,687","10,18,287","55.22"
"HCLTECH","EQ","25-Jun-2021","989.70","995.00","1,010.00","989.25","993.35","995.65","998.92","51,96,000","5,19,03,68,868.15","1,34,545","25,83,936","49.73"
"HCLTECH","EQ","24-Jun-2021","972.90","972.00","994.60","969.10","984.90","989.70","986.32","46,86,567","4,62,24,70,234.10","97,696","23,61,695","50.39"
"HCLTECH","EQ","23-Jun-2021","980.10","985.00","985.00","971.00","974.25","972.90","975.46","23,95,543","2,33,67,59,070.05","66,794","14,55,130","60.74"
"HCLTECH","EQ","22-Jun-2021","982.00","982.10","988.20","976.25","978.10","980.10","983.26","25,29,648","2,48,73,08,325.15","55,440","12,83,799","50.75"
"HCLTECH","EQ","21-Jun-2021","975.25","968.00","983.45","961.25","981.50","982.00","974.13","16,39,495","1,59,70,89,098.95","47,795","7,18,432","43.82"
"HCLTECH","EQ","18-Jun-2021","986.40","990.00","996.70","970.10","974.80","975.25","980.63","56,22,783","5,51,38,59,655.75","1,34,661","31,07,908","55.27"
"HCLTECH","EQ","17-Jun-2021","979.40","980.00","988.95","978.55","985.00","986.40","983.95","36,09,989","3,55,20,53,853.05","1,21,395","20,65,523","57.22"
"HCLTECH","EQ","16-Jun-2021","985.45","984.05","986.00","974.00","983.00","979.40","980.33","31,38,753","3,07,70,00,647.45","1,11,172","16,75,644","53.39"
"HCLTECH","EQ","15-Jun-2021","984.20","985.10","993.00","983.20","985.00","985.45","987.85","25,59,001","2,52,79,17,580.65","77,275","12,95,910","50.64"
