"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"HCLTECH","EQ","30-Jun-2020","553.70","558.00","560.80","553.25","557.00","556.85","556.70","31,10,587","1,73,16,48,263.85","1,10,486","18,38,881","59.12"
"HCLTECH","EQ","29-Jun-2020","562.40","562.00","565.90","550.30","553.00","553.70","557.41","38,57,756","2,15,03,61,998.85","99,294","18,03,671","46.75"
"HCLTECH","EQ","26-Jun-2020","550.05","550.05","573.90","545.00","562.80","562.40","562.18","70,34,881","3,95,48,69,425.85","1,18,617","32,85,060","46.70"
"HCLTECH","EQ","25-Jun-2020","559.60","557.60","560.70","548.00","548.40","550.05","552.37","63,53,508","3,50,95,01,266.95","1,11,681","40,03,497","63.01"
"HCLTECH","EQ","24-Jun-2020","580.25","575.00","579.80","554.40","561.00","559.60","566.23","53,39,903","3,02,35,91,331.40","1,11,222","27,87,822","52.21"
"HCLTECH","EQ","23-Jun-2020","569.60","569.70","583.50","563.75","579.00","580.25","577.22","45,22,086","2,61,02,40,459.95","1,06,226","25,92,393","57.33"
"HCLTECH","EQ","22-Jun-2020","569.60","575.00","576.65","565.40","569.95","569.60","571.13","26,66,303","1,52,28,15,747.20","65,666","13,53,750","50.77"
"HCLTECH","EQ","19-Jun-2020","578.95","574.00","578.00","567.20","572.00","569.60","570.92","61,82,630","3,52,98,15,538.60","76,370","38,65,331","62.52"
"HCLTECH","EQ","18-Jun-2020","575.85","571.20","583.80","570.10","577.90","578.95","576.20","19,18,329","1,10,53,49,680.50","48,659","6,35,265","33.12"
"HCLTECH","EQ","17-Jun-2020","580.90","580.00","581.85","573.00","575.60","575.85","577.87","35,72,362","2,06,43,52,471.20","93,262","20,40,417","57.12"
"HCLTECH","EQ","16-Jun-2020","578.95","585.00","593.50","578.40","579.20","580.90","585.75","47,28,409","2,76,96,51,588.95","92,201","15,98,700","33.81"
"HCLTECH","EQ","15-Jun-2020","570.75","574.80","581.00","563.70","579.25","578.95","574.52","37,87,100","2,17,57,60,975.60","81,883","16,85,663","44.51"
"HCLTECH","EQ","12-Jun-2020","578.05","555.20","578.70","555.20","571.00","570.75","568.02","66,24,056","3,76,25,82,706.00","1,18,919","45,78,547","69.12"
"HCLTECH","EQ","11-Jun-2020","578.70","580.00","584.90","574.10","576.25","578.05","579.16","49,75,680","2,88,16,95,648.50","72,961","34,61,257","69.56"
"HCLTECH","EQ","10-Jun-2020","572.85","575.00","587.50","573.60","578.00","578.70","580.68","64,91,758","3,76,96,45,787.40","93,652","36,91,681","56.87"
"HCLTECH","EQ","09-Jun-2020","578.25","574.15","583.60","570.00","570.00","572.85","576.99","38,12,757","2,19,99,37,347.40","1,27,861","20,83,688","54.65"
"HCLTECH","EQ","08-Jun-2020","575.95","579.15","583.50","571.05","578.00","578.25","578.51","37,72,143","2,18,22,08,882.35","84,820","17,82,648","47.26"
"HCLTECH","EQ","05-Jun-2020","578.95","585.00","587.15","572.50","575.00","575.95","577.45","39,95,825","2,30,73,77,577.40","90,192","17,63,915","44.14"
"HCLTECH","EQ","04-Jun-2020","562.80","565.00","583.70","559.00","580.75","578.95","570.09","53,15,354","3,03,02,45,420.00","1,57,648","23,13,660","43.53"
"HCLTECH","EQ","03-Jun-2020","560.20","564.00","568.40","557.00","565.30","562.80","562.01","42,02,273","2,36,17,20,133.05","82,210","18,77,507","44.68"
"HCLTECH","EQ","02-Jun-2020","559.75","559.30","567.75","550.00","562.95","560.20","560.98","29,30,073","1,64,37,08,343.00","72,773","11,45,041","39.08"
"HCLTECH","EQ","01-Jun-2020","550.25","557.00","573.40","555.50","557.00","559.75","565.68","45,03,607","2,54,76,16,414.45","80,585","16,84,330","37.40"
"HCLTECH","EQ","29-May-2020","542.65","540.00","555.00","536.70","552.00","550.25","548.18","78,53,814","4,30,53,27,791.80","1,11,025","42,01,970","53.50"
"HCLTECH","EQ","28-May-2020","530.95","531.00","546.00","523.00","543.90","542.65","534.35","44,92,817","2,40,07,51,811.85","97,391","19,09,764","42.51"
"HCLTECH","EQ","27-May-2020","524.00","529.70","533.90","516.00","527.20","530.95","524.45","48,28,848","2,53,24,69,094.40","85,742","24,70,307","51.16"
"HCLTECH","EQ","26-May-2020","530.40","530.00","536.50","520.25","527.50","524.00","529.01","40,55,697","2,14,55,21,329.15","80,198","21,43,830","52.86"
"HCLTECH","EQ","22-May-2020","534.85","533.65","535.00","523.00","531.45","530.40","529.42","64,10,485","3,39,38,40,793.15","88,894","37,81,198","58.98"
"HCLTECH","EQ","21-May-2020","526.75","529.80","537.50","523.40","534.90","534.85","531.05","45,23,685","2,40,23,05,199.60","85,794","25,81,112","57.06"
"HCLTECH","EQ","20-May-2020","518.25","515.05","528.65","515.00","526.40","526.75","524.14","31,38,733","1,64,51,22,999.50","69,200","11,87,246","37.83"
"HCLTECH","EQ","19-May-2020","510.75","512.00","520.50","506.20","519.20","518.25","515.32","39,67,055","2,04,42,83,724.75","66,640","14,12,137","35.60"
"HCLTECH","EQ","18-May-2020","511.25","514.70","518.65","507.50","513.00","510.75","512.45","51,59,670","2,64,40,92,703.00","88,086","21,26,591","41.22"
"HCLTECH","EQ","15-May-2020","517.45","517.95","517.95","505.25","512.20","511.25","510.91","48,95,771","2,50,12,83,541.55","92,194","22,38,195","45.72"
"HCLTECH","EQ","14-May-2020","528.75","519.40","527.55","514.35","515.00","517.45","522.00","37,41,679","1,95,31,70,071.80","80,074","14,84,762","39.68"
"HCLTECH","EQ","13-May-2020","527.40","539.85","539.85","521.55","527.00","528.75","530.41","35,03,019","1,85,80,36,337.95","65,175","10,55,370","30.13"
"HCLTECH","EQ","12-May-2020","527.55","525.45","540.00","520.00","527.30","527.40","531.14","64,40,027","3,42,05,66,835.55","1,23,687","21,35,490","33.16"
"HCLTECH","EQ","11-May-2020","518.40","526.00","534.90","521.20","527.00","527.55","530.01","44,25,560","2,34,56,05,221.85","1,03,083","15,98,921","36.13"
"HCLTECH","EQ","08-May-2020","511.75","520.85","522.50","502.40","519.00","518.40","515.00","1,01,20,968","5,21,22,61,619.15","1,61,781","27,93,646","27.60"
"HCLTECH","EQ","07-May-2020","519.10","530.00","541.80","507.55","510.50","511.75","523.24","1,99,98,942","10,46,41,65,769.05","2,92,085","34,67,020","17.34"
"HCLTECH","EQ","06-May-2020","520.40","512.20","526.70","506.20","521.00","519.10","517.81","69,21,536","3,58,40,16,691.65","1,44,546","35,15,933","50.80"
"HCLTECH","EQ","05-May-2020","514.25","526.00","529.90","515.65","521.30","520.40","522.08","45,92,833","2,39,78,06,446.80","93,760","22,38,007","48.73"
"HCLTECH","EQ","04-May-2020","543.55","527.50","527.50","508.20","514.90","514.25","513.96","70,32,553","3,61,44,82,821.40","1,43,067","39,93,112","56.78"
"HCLTECH","EQ","30-Apr-2020","491.75","506.50","565.50","501.00","545.00","543.55","527.51","80,35,698","4,23,89,30,037.60","1,42,686","26,93,252","33.52"
"HCLTECH","EQ","29-Apr-2020","471.10","474.80","501.00","470.20","495.00","491.75","481.70","38,49,156","1,85,41,20,925.20","74,523","18,76,703","48.76"
"HCLTECH","EQ","28-Apr-2020","483.10","489.00","489.00","469.45","474.25","471.10","473.89","42,62,239","2,01,98,52,356.35","58,064","20,63,716","48.42"
