"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"HCLTECH","EQ","30-Jun-2025","1,723.30","1,725.00","1,734.80","1,713.30","1,732.00","1,728.60","1,725.82","18,55,229","3,20,17,97,967.00","79,062","12,52,270","67.50"
"HCLTECH","EQ","27-Jun-2025","1,724.10","1,735.00","1,752.50","1,710.80","1,728.70","1,723.30","1,725.28","64,78,283","11,17,68,67,159.60","1,50,371","50,96,400","78.67"
"HCLTECH","EQ","26-Jun-2025","1,717.10","1,710.00","1,726.90","1,702.70","1,722.00","1,724.10","1,719.14","29,71,055","5,10,76,46,173.40","1,09,096","18,77,946","63.21"
"HCLTECH","EQ","25-Jun-2025","1,691.80","1,702.00","1,720.70","1,701.00","1,713.90","1,717.10","1,714.03","13,07,518","2,24,11,27,887.50","67,381","7,63,080","58.36"
"HCLTECH","EQ","24-Jun-2025","1,703.20","1,719.90","1,732.60","1,689.20","1,691.00","1,691.80","1,704.45","36,01,071","6,13,78,32,585.50","1,31,869","22,21,730","61.70"
"HCLTECH","EQ","23-Jun-2025","1,739.90","1,729.20","1,729.80","1,699.20","1,699.90","1,703.20","1,709.85","22,21,446","3,79,83,48,110.00","78,517","13,74,480","61.87"
"HCLTECH","EQ","20-Jun-2025","1,713.90","1,713.90","1,742.60","1,709.10","1,736.90","1,739.90","1,735.97","27,19,770","4,72,14,30,011.80","77,792","19,73,494","72.56"
"HCLTECH","EQ","19-Jun-2025","1,715.90","1,719.70","1,719.70","1,697.20","1,706.80","1,713.90","1,707.25","25,14,527","4,29,29,31,949.00","1,10,611","14,09,660","56.06"
"HCLTECH","EQ","18-Jun-2025","1,729.60","1,727.90","1,745.00","1,710.00","1,719.70","1,715.90","1,720.55","17,94,428","3,08,73,97,101.00","73,006","9,78,447","54.53"
"HCLTECH","EQ","17-Jun-2025","1,723.00","1,728.00","1,738.80","1,720.00","1,728.00","1,729.60","1,731.35","17,77,245","3,07,70,26,497.50","89,362","9,50,192","53.46"
"HCLTECH","EQ","16-Jun-2025","1,695.30","1,692.00","1,729.40","1,683.40","1,722.00","1,723.00","1,719.53","21,16,100","3,63,86,96,112.50","80,549","12,05,922","56.99"
"HCLTECH","EQ","13-Jun-2025","1,701.20","1,666.00","1,711.00","1,664.60","1,697.40","1,695.30","1,693.86","19,88,422","3,36,81,00,354.50","73,815","10,77,659","54.20"
"HCLTECH","EQ","12-Jun-2025","1,721.90","1,725.00","1,726.00","1,695.00","1,702.40","1,701.20","1,706.01","36,07,962","6,15,52,29,559.90","1,39,910","17,84,690","49.47"
"HCLTECH","EQ","11-Jun-2025","1,668.10","1,676.00","1,725.40","1,666.00","1,721.30","1,721.90","1,707.99","50,85,821","8,68,65,17,262.70","1,51,276","32,22,725","63.37"
"HCLTECH","EQ","10-Jun-2025","1,648.30","1,653.30","1,684.90","1,649.00","1,670.70","1,668.10","1,671.68","30,55,223","5,10,73,46,354.50","1,17,723","16,31,493","53.40"
"HCLTECH","EQ","09-Jun-2025","1,637.70","1,648.00","1,658.00","1,639.00","1,648.50","1,648.30","1,650.60","12,99,786","2,14,54,21,805.00","78,967","8,89,322","68.42"
"HCLTECH","EQ","06-Jun-2025","1,632.40","1,631.20","1,639.80","1,622.00","1,638.00","1,637.70","1,633.47","12,61,281","2,06,02,70,888.70","46,092","8,29,485","65.77"
"HCLTECH","EQ","05-Jun-2025","1,626.10","1,634.90","1,653.90","1,624.60","1,632.30","1,632.40","1,634.36","14,09,322","2,30,33,45,799.80","67,216","7,65,287","54.30"
"HCLTECH","EQ","04-Jun-2025","1,630.40","1,631.00","1,644.60","1,622.20","1,625.40","1,626.10","1,631.91","16,59,720","2,70,85,12,287.10","70,129","12,02,438","72.45"
"HCLTECH","EQ","03-Jun-2025","1,631.50","1,646.90","1,651.70","1,617.00","1,630.50","1,630.40","1,631.03","23,80,133","3,88,20,76,505.00","1,17,240","13,07,867","54.95"
"HCLTECH","EQ","02-Jun-2025","1,636.60","1,625.10","1,635.20","1,605.70","1,628.00","1,631.50","1,624.66","18,83,100","3,05,93,94,023.10","87,270","10,87,043","57.73"
"HCLTECH","EQ","30-May-2025","1,664.70","1,664.70","1,664.70","1,627.30","1,631.50","1,636.60","1,640.93","44,08,910","7,23,47,13,454.00","1,00,975","32,48,094","73.67"
"HCLTECH","EQ","29-May-2025","1,657.30","1,670.00","1,675.50","1,655.60","1,665.50","1,664.70","1,663.36","23,74,051","3,94,88,95,883.20","81,223","13,18,367","55.53"
"HCLTECH","EQ","28-May-2025","1,652.10","1,664.00","1,666.80","1,647.00","1,660.00","1,657.30","1,654.59","17,75,441","2,93,76,33,522.50","59,437","10,96,223","61.74"
"HCLTECH","EQ","27-May-2025","1,673.60","1,673.80","1,675.50","1,641.50","1,654.90","1,652.10","1,654.27","27,40,015","4,53,27,22,727.30","97,349","15,61,156","56.98"
"HCLTECH","EQ","26-May-2025","1,648.20","1,652.40","1,675.80","1,645.60","1,673.80","1,673.60","1,669.56","10,78,813","1,80,11,47,339.40","46,732","6,20,376","57.51"
"HCLTECH","EQ","23-May-2025","1,633.00","1,633.00","1,670.80","1,622.50","1,649.50","1,648.20","1,655.65","14,59,454","2,41,63,46,063.60","52,849","8,41,321","57.65"
"HCLTECH","EQ","22-May-2025","1,652.00","1,638.40","1,640.70","1,614.00","1,640.00","1,633.00","1,629.60","22,02,093","3,58,85,34,592.50","87,046","11,83,194","53.73"
