"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"WIPRO","EQ","30-Jun-2022","420.75","421.90","423.00","415.00","415.60","416.05","417.69","60,61,642","2,53,18,99,087.30","1,21,156","27,70,137","45.70"
"WIPRO","EQ","29-Jun-2022","427.25","420.00","424.80","417.40","419.35","420.75","421.69","83,42,088","3,51,77,75,520.85","99,270","41,14,114","49.32"
"WIPRO","EQ","28-Jun-2022","424.90","422.00","429.10","415.70","427.00","427.25","422.49","60,45,914","2,55,43,26,696.55","84,342","25,83,468","42.73"
"WIPRO","EQ","27-Jun-2022","418.75","427.00","430.75","424.00","424.95","424.90","426.86","62,23,935","2,65,67,18,746.95","99,848","23,56,276","37.86"
"WIPRO","EQ","24-Jun-2022","419.05","421.00","426.00","415.75","418.65","418.75","418.98","76,81,051","3,21,81,80,522.25","1,00,104","28,13,323","36.63"
"WIPRO","EQ","23-Jun-2022","411.25","412.50","420.80","411.30","420.80","419.05","416.72","98,27,505","4,09,53,66,833.40","1,17,424","49,89,491","50.77"
"WIPRO","EQ","22-Jun-2022","425.15","422.70","422.70","410.30","411.80","411.25","414.25","81,01,431","3,35,59,97,139.60","1,18,936","34,97,551","43.17"
"WIPRO","EQ","21-Jun-2022","414.65","420.00","426.75","416.65","425.40","425.15","423.27","60,93,902","2,57,93,90,905.80","1,38,487","19,91,589","32.68"
"WIPRO","EQ","20-Jun-2022","405.20","409.00","417.90","404.15","417.85","414.65","409.78","1,03,75,419","4,25,16,79,235.40","1,95,762","44,09,850","42.50"
"WIPRO","EQ","17-Jun-2022","422.30","416.00","418.75","402.05","406.40","405.20","407.44","2,07,75,273","8,46,47,53,515.00","2,98,525","1,10,09,933","53.00"
"WIPRO","EQ","16-Jun-2022","440.10","446.00","446.75","419.75","421.85","422.30","428.42","89,72,343","3,84,39,40,128.50","2,26,961","40,14,888","44.75"
"WIPRO","EQ","15-Jun-2022","445.90","448.45","450.65","439.30","440.45","440.10","442.92","56,95,798","2,52,27,77,100.60","1,62,012","28,17,756","49.47"
"WIPRO","EQ","14-Jun-2022","446.10","440.00","453.70","438.00","446.00","445.90","448.37","65,28,192","2,92,70,42,078.30","1,16,425","24,11,166","36.93"
"WIPRO","EQ","13-Jun-2022","460.95","450.05","453.00","445.00","447.50","446.10","449.15","70,65,411","3,17,34,60,355.50","1,62,709","36,31,165","51.39"
"WIPRO","EQ","10-Jun-2022","475.05","467.20","467.20","456.30","461.20","460.95","460.04","87,26,549","4,01,45,33,431.70","1,51,160","37,31,946","42.77"
"WIPRO","EQ","09-Jun-2022","470.40","467.05","476.15","464.25","475.65","475.05","470.77","37,01,119","1,74,23,63,909.50","77,806","14,19,474","38.35"
"WIPRO","EQ","08-Jun-2022","467.65","471.05","472.00","464.30","470.00","470.40","469.31","28,13,826","1,32,05,45,486.55","62,994","9,63,483","34.24"
"WIPRO","EQ","07-Jun-2022","473.20","470.00","470.75","465.15","467.20","467.65","467.67","23,50,671","1,09,93,32,680.60","62,867","8,60,089","36.59"
"WIPRO","EQ","06-Jun-2022","475.50","472.00","475.50","464.20","473.80","473.20","469.96","68,95,578","3,24,06,31,698.95","92,789","33,96,783","49.26"
