"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"WIPRO","EQ","30-Jun-2015","552.40","552.00","554.55","545.00","545.25","546.70","547.28","15,70,104","85,92,87,219.35","29,506","11,41,835","72.72"
"WIPRO","EQ","29-Jun-2015","558.65","553.10","554.95","542.25","554.05","552.40","548.45","8,39,478","46,04,13,302.10","18,464","3,94,576","47.00"
"WIPRO","EQ","26-Jun-2015","552.15","554.10","561.35","554.10","558.00","558.65","558.21","7,82,109","43,65,82,126.85","17,614","3,77,833","48.31"
"WIPRO","EQ","25-Jun-2015","565.40","563.50","563.90","549.75","553.10","552.15","553.96","21,99,982","1,21,87,00,122.40","27,538","14,62,632","66.48"
"WIPRO","EQ","24-Jun-2015","557.40","558.00","568.00","557.00","565.00","565.40","563.62","14,23,531","80,23,32,210.55","27,735","7,45,960","52.40"
"WIPRO","EQ","23-Jun-2015","560.20","564.00","564.00","555.00","558.00","557.40","558.36","10,67,772","59,62,02,850.80","30,458","4,19,506","39.29"
"WIPRO","EQ","22-Jun-2015","561.55","559.90","563.55","553.05","562.90","560.20","558.43","15,15,199","84,61,32,411.35","39,371","7,84,540","51.78"
"WIPRO","EQ","19-Jun-2015","556.10","558.45","577.75","556.80","558.90","561.55","566.01","51,66,628","2,92,43,48,325.60","54,466","33,97,437","65.76"
"WIPRO","EQ","18-Jun-2015","546.55","547.50","560.40","544.70","555.45","556.10","554.91","17,86,565","99,13,85,839.55","92,806","11,82,291","66.18"
"WIPRO","EQ","17-Jun-2015","540.30","542.00","553.95","541.10","545.90","546.55","546.70","13,65,147","74,63,32,375.95","39,820","8,46,634","62.02"
"WIPRO","EQ","16-Jun-2015","540.90","543.00","546.45","535.05","539.15","540.30","540.53","11,28,789","61,01,40,977.00","24,999","5,94,963","52.71"
"WIPRO","EQ","15-Jun-2015","537.35","536.00","548.00","531.85","541.95","540.90","541.11","10,32,846","55,88,82,151.60","39,631","4,62,204","44.75"
"WIPRO","EQ","12-Jun-2015","546.05","546.05","554.40","529.00","538.80","537.35","539.58","22,15,415","1,19,53,88,089.85","56,087","13,00,130","58.69"
"WIPRO","EQ","11-Jun-2015","562.75","565.00","566.00","543.05","547.50","546.05","553.43","19,97,726","1,10,55,98,111.50","61,023","14,10,984","70.63"
"WIPRO","EQ","10-Jun-2015","543.55","542.50","566.95","541.70","563.20","562.75","554.56","17,84,344","98,95,30,406.80","49,082","9,46,777","53.06"
"WIPRO","EQ","09-Jun-2015","555.00","553.20","557.35","540.60","540.60","543.55","549.54","11,92,589","65,53,75,372.00","36,119","6,89,265","57.80"
"WIPRO","EQ","08-Jun-2015","555.80","555.80","561.70","550.50","555.70","555.00","556.03","11,38,456","63,30,11,433.25","33,447","7,40,848","65.07"
"WIPRO","EQ","05-Jun-2015","552.70","554.30","564.95","550.60","555.50","555.80","559.04","16,96,683","94,85,19,384.30","38,271","10,59,794","62.46"
"WIPRO","EQ","04-Jun-2015","545.60","547.00","560.90","547.00","556.20","552.70","554.11","23,28,406","1,29,01,90,823.40","47,127","14,26,066","61.25"
"WIPRO","EQ","03-Jun-2015","548.80","550.25","558.25","544.05","544.80","545.60","549.15","18,63,451","1,02,33,22,131.15","51,019","12,49,365","67.05"
"WIPRO","EQ","02-Jun-2015","563.55","561.95","562.00","546.05","550.00","548.80","552.28","10,17,819","56,21,18,603.60","34,639","4,52,073","44.42"
"WIPRO","EQ","01-Jun-2015","561.70","560.00","567.95","558.75","561.50","563.55","564.06","8,36,468","47,18,18,315.45","22,182","3,96,663","47.42"
"WIPRO","EQ","29-May-2015","554.55","554.60","565.00","554.60","563.50","561.70","561.35","33,10,309","1,85,82,54,249.00","43,004","24,24,890","73.25"
