"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"WIPRO","EQ","30-Jun-2025","265.05","266.10","266.74","262.90","266.49","265.98","265.01","71,19,563","1,88,67,69,982.54","1,01,877","40,64,621","57.09"
"WIPRO","EQ","27-Jun-2025","268.52","269.00","270.00","264.50","265.40","265.05","266.20","89,06,108","2,37,08,37,711.75","1,12,283","48,24,437","54.17"
"WIPRO","EQ","26-Jun-2025","269.41","269.10","271.30","267.19","268.00","268.52","269.25","85,64,099","2,30,59,00,608.86","87,330","45,21,047","52.79"
"WIPRO","EQ","25-Jun-2025","264.97","265.90","269.96","265.85","269.15","269.41","268.53","53,31,739","1,43,17,49,951.51","72,178","22,30,064","41.83"
"WIPRO","EQ","24-Jun-2025","263.24","265.50","268.65","264.71","264.89","264.97","266.88","63,19,428","1,68,65,24,335.02","70,987","27,30,260","43.20"
"WIPRO","EQ","23-Jun-2025","266.54","264.00","265.20","261.81","263.50","263.24","263.33","62,14,062","1,63,63,44,546.53","64,958","27,47,465","44.21"
"WIPRO","EQ","20-Jun-2025","265.58","266.00","267.20","262.87","265.80","266.54","266.19","1,29,04,674","3,43,50,39,178.43","76,477","79,86,940","61.89"
"WIPRO","EQ","19-Jun-2025","261.59","262.85","266.44","261.81","265.00","265.58","264.52","1,41,84,486","3,75,20,28,124.02","1,45,765","58,42,804","41.19"
"WIPRO","EQ","18-Jun-2025","262.91","262.90","265.60","261.03","261.85","261.59","262.72","50,16,660","1,31,79,58,981.95","56,803","18,21,102","36.30"
"WIPRO","EQ","17-Jun-2025","262.89","262.89","265.45","261.66","262.90","262.91","263.73","75,28,454","1,98,54,74,100.73","89,577","36,15,572","48.03"
"WIPRO","EQ","16-Jun-2025","260.21","260.00","265.31","258.00","262.80","262.89","261.48","1,09,35,361","2,85,93,76,884.66","91,234","52,57,437","48.08"
"WIPRO","EQ","13-Jun-2025","259.61","255.00","262.25","254.00","260.59","260.21","259.70","86,92,116","2,25,73,44,323.93","95,629","33,52,930","38.57"
"WIPRO","EQ","12-Jun-2025","258.92","260.00","263.00","256.32","259.06","259.61","260.27","1,45,28,657","3,78,13,38,196.18","1,25,900","53,52,900","36.84"
"WIPRO","EQ","11-Jun-2025","254.87","256.02","261.60","254.10","259.00","258.92","258.25","1,72,68,454","4,45,96,38,735.79","1,25,033","87,07,749","50.43"
"WIPRO","EQ","10-Jun-2025","251.29","252.90","255.80","251.83","254.69","254.87","254.42","1,07,39,851","2,73,24,74,723.84","1,19,143","50,51,230","47.03"
"WIPRO","EQ","09-Jun-2025","248.59","249.60","253.40","249.22","251.72","251.29","250.95","91,93,904","2,30,71,85,889.04","1,01,064","51,89,463","56.44"
"WIPRO","EQ","06-Jun-2025","247.94","247.10","249.98","247.10","248.50","248.59","248.50","44,45,411","1,10,46,78,645.34","65,205","20,42,847","45.95"
"WIPRO","EQ","05-Jun-2025","246.86","246.90","249.49","246.88","248.20","247.94","247.93","64,68,060","1,60,36,34,635.44","68,321","31,33,870","48.45"
"WIPRO","EQ","04-Jun-2025","246.22","246.51","249.81","246.51","247.05","246.86","247.41","66,98,150","1,65,72,03,859.15","94,039","37,46,001","55.93"
"WIPRO","EQ","03-Jun-2025","247.68","248.00","249.50","245.73","246.47","246.22","246.59","85,73,438","2,11,41,03,012.25","1,32,360","53,17,167","62.02"
"WIPRO","EQ","02-Jun-2025","249.67","247.60","248.42","246.20","247.58","247.68","247.48","58,46,259","1,44,68,51,228.58","90,742","32,11,828","54.94"
"WIPRO","EQ","30-May-2025","250.14","250.00","251.11","248.52","249.60","249.67","249.74","1,38,58,429","3,46,09,47,506.02","79,659","91,92,132","66.33"
"WIPRO","EQ","29-May-2025","247.43","249.65","251.74","248.10","250.52","250.14","249.97","1,17,85,042","2,94,59,32,209.83","1,13,827","64,71,815","54.92"
"WIPRO","EQ","28-May-2025","248.25","249.59","250.14","246.96","247.50","247.43","247.90","62,05,160","1,53,82,80,827.26","57,452","32,41,938","52.25"
"WIPRO","EQ","27-May-2025","250.24","250.99","250.99","247.99","248.35","248.25","248.75","68,61,143","1,70,66,97,927.30","69,257","34,82,678","50.76"
"WIPRO","EQ","26-May-2025","247.36","248.49","250.85","248.20","250.25","250.24","249.71","36,90,751","92,16,05,957.89","47,579","14,30,114","38.75"
"WIPRO","EQ","23-May-2025","245.94","246.10","250.49","245.60","247.80","247.36","248.47","74,37,642","1,84,80,63,525.68","62,388","23,80,236","32.00"
"WIPRO","EQ","22-May-2025","250.92","249.00","249.89","245.00","246.05","245.94","246.57","1,14,69,037","2,82,79,46,396.28","1,34,939","59,57,660","51.95"
"WIPRO","EQ","21-May-2025","249.71","249.71","252.11","248.10","250.78","250.92","250.77","53,13,593","1,33,25,05,542.00","84,857","19,47,702","36.66"
"WIPRO","EQ","20-May-2025","251.75","253.00","254.60","249.31","250.20","249.71","251.24","93,66,429","2,35,32,17,770.36","74,602","51,35,845","54.83"
"WIPRO","EQ","19-May-2025","254.31","254.31","254.74","251.28","251.55","251.75","252.64","67,88,784","1,71,51,00,637.07","84,813","34,20,934","50.39"
"WIPRO","EQ","16-May-2025","256.57","257.00","257.00","253.53","254.45","254.31","254.65","66,40,387","1,69,10,07,320.80","66,512","33,76,786","50.85"
"WIPRO","EQ","15-May-2025","252.94","253.20","257.10","250.62","256.10","256.57","254.19","1,20,83,645","3,07,15,69,687.64","1,17,124","40,58,917","33.59"
"WIPRO","EQ","14-May-2025","251.57","251.57","253.69","250.75","253.20","252.94","252.34","88,39,105","2,23,05,00,015.74","88,004","43,57,986","49.30"
"WIPRO","EQ","13-May-2025","257.28","256.95","256.95","250.62","251.80","251.57","252.86","1,17,14,159","2,96,20,85,356.65","1,00,429","57,72,884","49.28"
"WIPRO","EQ","12-May-2025","242.01","245.09","257.94","244.88","256.50","257.28","252.78","1,97,91,711","5,00,29,86,476.09","1,36,844","78,87,504","39.85"
"WIPRO","EQ","09-May-2025","241.57","236.60","242.95","236.50","241.71","242.01","240.70","1,05,82,438","2,54,72,26,086.27","97,358","48,73,779","46.06"
"WIPRO","EQ","08-May-2025","244.04","243.11","245.83","239.31","240.50","241.57","242.35","1,14,34,833","2,77,11,77,904.14","1,08,236","64,27,481","56.21"
"WIPRO","EQ","07-May-2025","241.19","236.01","244.45","236.01","244.00","244.04","242.30","91,30,056","2,21,22,55,938.67","88,615","44,59,062","48.84"
"WIPRO","EQ","06-May-2025","243.57","244.50","245.90","240.61","240.70","241.19","243.01","88,69,045","2,15,52,33,525.77","70,760","43,52,886","49.08"
"WIPRO","EQ","05-May-2025","242.87","244.00","246.87","242.70","243.20","243.57","244.40","1,21,70,446","2,97,44,10,722.35","1,11,265","56,08,927","46.09"
"WIPRO","EQ","02-May-2025","241.50","242.04","245.80","240.75","242.50","242.87","243.16","1,44,11,726","3,50,42,83,638.81","1,04,403","67,29,049","46.69"
"WIPRO","EQ","30-Apr-2025","241.40","241.55","243.40","239.20","240.80","241.50","241.15","1,42,06,640","3,42,59,52,066.70","93,233","86,63,980","60.99"
"WIPRO","EQ","29-Apr-2025","240.50","241.60","243.60","239.85","241.75","241.40","241.71","1,66,47,246","4,02,38,26,273.60","1,07,681","95,54,861","57.40"
"WIPRO","EQ","28-Apr-2025","240.90","240.50","241.95","238.75","240.70","240.50","240.47","1,42,18,414","3,41,90,38,037.85","85,423","81,73,430","57.48"
