"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"WIPRO","EQ","28-Jun-2019","282.10","283.80","283.80","280.00","280.85","280.50","281.50","31,49,389","88,65,55,850.10","53,723","15,88,650","50.44"
"WIPRO","EQ","27-Jun-2019","286.15","287.35","287.80","280.70","282.70","282.10","282.86","50,89,200","1,43,95,16,027.65","57,088","27,39,526","53.83"
"WIPRO","EQ","26-Jun-2019","285.30","285.15","288.00","284.55","286.55","286.15","286.31","23,31,769","66,76,17,296.15","39,402","13,08,969","56.14"
"WIPRO","EQ","25-Jun-2019","283.90","284.00","286.30","281.85","285.20","285.30","284.06","28,09,748","79,81,41,972.30","36,672","13,24,648","47.14"
"WIPRO","EQ","24-Jun-2019","285.85","285.50","287.60","283.15","284.20","283.90","285.23","31,71,739","90,46,68,891.60","43,631","18,36,281","57.90"
"WIPRO","EQ","21-Jun-2019","286.95","287.00","290.00","284.20","286.00","285.85","286.66","64,77,258","1,85,67,74,012.75","59,697","34,76,985","53.68"
"WIPRO","EQ","20-Jun-2019","294.05","284.05","287.80","282.40","286.75","286.95","285.38","95,60,422","2,72,83,32,307.20","75,937","44,77,433","46.83"
"WIPRO","EQ","19-Jun-2019","298.00","299.00","299.20","292.15","293.30","294.05","294.38","1,19,02,961","3,50,40,38,682.90","1,02,574","78,89,125","66.28"
"WIPRO","EQ","18-Jun-2019","299.15","299.50","300.50","296.00","298.45","298.00","297.87","84,01,792","2,50,26,26,193.00","1,02,022","59,94,300","69.87"
"WIPRO","EQ","17-Jun-2019","298.80","300.00","300.75","298.85","299.15","299.15","299.67","61,78,604","1,85,15,52,081.60","46,140","42,16,103","66.88"
"WIPRO","EQ","14-Jun-2019","298.40","298.75","301.60","298.00","299.00","298.80","299.46","79,65,803","2,38,54,71,701.15","83,695","46,97,379","58.97"
"WIPRO","EQ","13-Jun-2019","298.00","298.00","298.90","297.15","298.55","298.40","298.09","50,02,281","1,49,11,22,421.00","50,432","35,44,273","70.85"
"WIPRO","EQ","12-Jun-2019","297.70","297.50","298.80","296.85","297.75","298.00","297.84","62,22,540","1,85,33,45,626.10","70,618","43,45,117","69.83"
"WIPRO","EQ","11-Jun-2019","297.10","297.00","299.50","296.10","297.50","297.70","298.33","72,34,084","2,15,81,46,143.15","61,092","42,98,660","59.42"
"WIPRO","EQ","10-Jun-2019","295.05","295.75","298.00","295.50","297.05","297.10","296.93","74,81,893","2,22,16,05,284.80","73,372","50,19,789","67.09"
"WIPRO","EQ","07-Jun-2019","291.50","292.50","295.90","292.00","294.80","295.05","294.31","67,84,884","1,99,68,26,900.10","83,780","33,65,876","49.61"
"WIPRO","EQ","06-Jun-2019","293.75","294.00","294.60","291.00","291.80","291.50","292.60","86,00,880","2,51,66,43,119.30","92,939","52,25,513","60.76"
"WIPRO","EQ","04-Jun-2019","291.30","294.00","295.95","290.80","293.80","293.75","293.78","1,10,81,667","3,25,55,44,895.70","99,945","56,29,356","50.80"
"WIPRO","EQ","03-Jun-2019","286.40","288.50","292.05","287.25","291.55","291.30","289.78","58,53,338","1,69,61,88,181.85","63,007","33,91,792","57.95"
