"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"TCS","EQ","30-Jun-2020","2,101.65","2,100.00","2,111.90","2,075.05","2,085.05","2,082.15","2,091.70","30,71,877","6,42,54,58,895.35","1,21,691","12,77,270","41.58"
"TCS","EQ","29-Jun-2020","2,118.85","2,108.00","2,127.60","2,091.30","2,103.45","2,101.65","2,104.79","30,76,344","6,47,50,66,353.75","1,09,993","11,59,263","37.68"
"TCS","EQ","26-Jun-2020","2,016.10","2,025.00","2,132.00","2,019.95","2,115.20","2,118.85","2,095.55","63,00,912","13,20,38,73,993.95","2,37,429","19,85,173","31.51"
"TCS","EQ","25-Jun-2020","2,042.20","2,035.00","2,060.00","2,009.25","2,015.40","2,016.10","2,033.26","30,44,089","6,18,94,26,011.20","1,27,554","13,67,041","44.91"
"TCS","EQ","24-Jun-2020","2,035.30","2,034.00","2,064.25","2,031.60","2,042.00","2,042.20","2,052.03","25,60,951","5,25,51,43,082.70","1,25,500","9,07,215","35.42"
"TCS","EQ","23-Jun-2020","2,027.95","2,027.00","2,044.00","2,010.00","2,039.00","2,035.30","2,027.43","42,06,122","8,52,76,23,665.40","1,36,481","17,33,275","41.21"
"TCS","EQ","22-Jun-2020","2,044.60","2,050.00","2,052.25","2,019.15","2,032.00","2,027.95","2,033.74","31,96,138","6,50,01,16,008.40","1,09,018","13,82,233","43.25"
"TCS","EQ","19-Jun-2020","2,038.10","2,042.00","2,090.00","2,032.00","2,043.65","2,044.60","2,050.29","56,81,784","11,64,93,00,600.55","1,52,183","33,84,227","59.56"
"TCS","EQ","18-Jun-2020","2,047.80","2,045.00","2,059.20","2,025.20","2,036.20","2,038.10","2,039.63","19,44,471","3,96,60,07,263.55","77,874","6,25,354","32.16"
"TCS","EQ","17-Jun-2020","2,045.80","2,046.00","2,058.85","2,026.55","2,048.00","2,047.80","2,042.73","27,03,546","5,52,26,09,994.85","92,658","12,86,034","47.57"
"TCS","EQ","16-Jun-2020","2,029.90","2,065.00","2,073.95","2,031.00","2,041.80","2,045.80","2,051.87","21,46,528","4,40,43,87,581.95","89,213","7,53,988","35.13"
"TCS","EQ","15-Jun-2020","2,039.50","2,039.10","2,059.00","2,000.95","2,036.20","2,029.90","2,027.78","23,99,028","4,86,47,06,967.65","97,163","6,21,670","25.91"
"TCS","EQ","12-Jun-2020","2,067.65","2,011.20","2,049.20","2,011.00","2,037.60","2,039.50","2,026.47","28,42,757","5,76,07,75,770.15","1,30,558","11,39,648","40.09"
"TCS","EQ","11-Jun-2020","2,108.75","2,100.00","2,105.00","2,061.80","2,069.00","2,067.65","2,077.30","22,69,569","4,71,45,85,319.90","1,00,095","6,87,131","30.28"
"TCS","EQ","10-Jun-2020","2,072.05","2,077.05","2,132.00","2,073.50","2,109.00","2,108.75","2,108.53","51,68,494","10,89,79,27,412.75","1,87,675","16,57,664","32.07"
"TCS","EQ","09-Jun-2020","2,071.75","2,063.10","2,095.50","2,060.25","2,075.00","2,072.05","2,079.22","29,10,152","6,05,08,53,764.50","1,50,567","12,85,171","44.16"
"TCS","EQ","08-Jun-2020","2,048.25","2,078.25","2,095.00","2,062.10","2,070.00","2,071.75","2,078.75","29,57,841","6,14,86,12,154.35","1,08,037","9,18,772","31.06"
"TCS","EQ","05-Jun-2020","2,091.55","2,091.60","2,098.00","2,040.30","2,053.00","2,048.25","2,054.59","35,73,299","7,34,16,57,005.90","1,43,792","11,71,097","32.77"
"TCS","EQ","04-Jun-2020","2,046.15","2,046.75","2,100.00","2,046.75","2,094.95","2,091.55","2,075.82","40,48,593","8,40,41,39,687.85","1,47,400","15,25,655","37.68"
"TCS","EQ","03-Jun-2020","2,047.15","2,051.85","2,063.75","2,020.00","2,048.00","2,046.15","2,038.22","36,99,799","7,54,09,90,258.25","1,54,423","19,58,989","52.95"
"TCS","EQ","02-Jun-2020","2,045.25","2,060.20","2,081.00","2,040.05","2,049.95","2,047.15","2,057.96","24,43,886","5,02,94,13,812.55","1,16,685","8,97,807","36.74"
"TCS","EQ","01-Jun-2020","1,972.35","1,990.00","2,060.00","1,981.10","2,038.00","2,045.25","2,033.41","37,47,850","7,62,09,14,144.30","1,46,513","12,66,772","33.80"
"TCS","EQ","29-May-2020","2,004.30","1,982.00","2,002.65","1,962.40","1,980.90","1,972.35","1,977.79","72,37,765","14,31,47,66,618.10","1,80,576","45,81,484","63.30"
"TCS","EQ","28-May-2020","2,005.30","1,988.50","2,014.00","1,971.30","2,006.25","2,004.30","1,988.53","34,75,788","6,91,17,22,437.65","1,49,827","13,46,787","38.75"
"TCS","EQ","27-May-2020","1,943.00","1,959.00","2,010.00","1,941.25","2,008.00","2,005.30","1,975.64","34,82,185","6,87,95,39,543.00","1,31,846","11,74,548","33.73"
"TCS","EQ","26-May-2020","2,020.35","2,015.00","2,024.00","1,925.00","1,948.95","1,943.00","1,969.21","45,75,512","9,01,01,42,134.85","1,70,636","22,23,882","48.60"
"TCS","EQ","22-May-2020","1,991.20","1,977.10","2,032.00","1,961.25","2,015.15","2,020.35","2,005.12","36,63,422","7,34,55,94,790.65","1,29,277","14,23,498","38.86"
"TCS","EQ","21-May-2020","1,953.60","1,946.00","1,998.00","1,941.15","1,990.10","1,991.20","1,977.64","34,00,925","6,72,58,02,265.75","1,25,723","18,18,084","53.46"
