"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"TCS","EQ","30-Dec-2016","2,351.70","2,354.90","2,378.60","2,345.65","2,366.55","2,365.55","2,366.64","7,02,874","1,66,34,48,119.20","44,979","4,56,203","64.91"
"TCS","EQ","29-Dec-2016","2,313.40","2,303.00","2,359.90","2,303.00","2,355.00","2,351.70","2,346.25","9,81,758","2,30,34,45,318.55","64,945","5,75,262","58.60"
"TCS","EQ","28-Dec-2016","2,323.40","2,326.70","2,349.90","2,303.15","2,305.25","2,313.40","2,335.86","6,75,209","1,57,71,93,933.90","65,267","4,20,288","62.25"
"TCS","EQ","27-Dec-2016","2,293.10","2,281.50","2,330.00","2,281.50","2,322.80","2,323.40","2,317.79","6,47,346","1,50,04,10,953.80","42,719","3,58,760","55.42"
"TCS","EQ","26-Dec-2016","2,288.10","2,266.00","2,301.60","2,266.00","2,296.85","2,293.10","2,290.60","4,48,704","1,02,78,02,299.80","29,524","2,13,160","47.51"
"TCS","EQ","23-Dec-2016","2,307.70","2,300.00","2,317.75","2,278.80","2,285.00","2,288.10","2,295.23","5,59,477","1,28,41,26,905.25","42,554","3,31,694","59.29"
"TCS","EQ","22-Dec-2016","2,313.60","2,306.00","2,325.00","2,286.20","2,315.60","2,307.70","2,306.01","9,34,150","2,15,41,60,084.70","47,737","5,85,230","62.65"
"TCS","EQ","21-Dec-2016","2,339.30","2,343.80","2,343.80","2,305.60","2,312.00","2,313.60","2,318.50","10,17,451","2,35,89,59,165.90","85,491","7,74,330","76.10"
"TCS","EQ","20-Dec-2016","2,288.90","2,292.00","2,345.00","2,287.05","2,340.00","2,339.30","2,322.69","14,61,380","3,39,43,33,566.75","49,014","9,43,670","64.57"
"TCS","EQ","19-Dec-2016","2,282.65","2,280.00","2,297.70","2,261.30","2,285.00","2,288.90","2,274.60","6,67,105","1,51,73,99,676.45","44,317","4,99,245","74.84"
"TCS","EQ","16-Dec-2016","2,259.30","2,277.00","2,290.00","2,252.00","2,284.80","2,282.65","2,275.76","9,93,615","2,26,12,29,516.90","55,542","7,01,348","70.59"
"TCS","EQ","15-Dec-2016","2,207.60","2,202.00","2,272.10","2,202.00","2,256.50","2,259.30","2,257.49","21,47,705","4,84,84,14,375.65","74,707","16,32,465","76.01"
"TCS","EQ","14-Dec-2016","2,200.30","2,214.00","2,224.70","2,189.00","2,208.80","2,207.60","2,207.22","9,35,183","2,06,41,58,980.50","46,920","6,78,185","72.52"
"TCS","EQ","13-Dec-2016","2,208.20","2,218.00","2,218.00","2,183.00","2,210.75","2,200.30","2,199.64","10,73,767","2,36,19,01,050.20","58,059","6,61,252","61.58"
"TCS","EQ","12-Dec-2016","2,195.25","2,194.80","2,217.60","2,163.00","2,210.00","2,208.20","2,198.33","6,55,879","1,44,18,37,926.90","43,775","3,51,270","53.56"
"TCS","EQ","09-Dec-2016","2,195.75","2,205.00","2,219.90","2,173.30","2,193.60","2,195.25","2,199.22","7,94,359","1,74,69,68,957.40","53,949","4,86,502","61.24"
"TCS","EQ","08-Dec-2016","2,154.55","2,160.50","2,199.00","2,160.00","2,195.00","2,195.75","2,185.77","16,19,773","3,54,04,54,899.45","74,988","13,78,152","85.08"
"TCS","EQ","07-Dec-2016","2,182.35","2,182.20","2,184.45","2,145.65","2,157.90","2,154.55","2,164.31","10,32,853","2,23,54,17,459.15","63,105","7,71,170","74.66"
"TCS","EQ","06-Dec-2016","2,186.00","2,190.00","2,203.95","2,169.90","2,170.85","2,182.35","2,189.54","7,96,722","1,74,44,52,270.15","50,293","5,70,135","71.56"
"TCS","EQ","05-Dec-2016","2,221.85","2,229.00","2,237.85","2,170.00","2,188.50","2,186.00","2,189.99","11,24,763","2,46,32,16,081.30","65,000","7,13,538","63.44"
"TCS","EQ","02-Dec-2016","2,263.45","2,258.00","2,270.80","2,205.20","2,229.00","2,221.85","2,233.56","9,99,016","2,23,13,66,449.10","70,395","6,43,301","64.39"
"TCS","EQ","01-Dec-2016","2,276.05","2,277.00","2,290.00","2,254.05","2,267.00","2,263.45","2,270.78","5,61,526","1,27,51,00,690.75","48,664","2,64,640","47.13"
"TCS","EQ","30-Nov-2016","2,259.85","2,265.00","2,294.75","2,242.30","2,275.00","2,276.05","2,272.16","17,22,916","3,91,47,48,236.95","88,801","10,19,099","59.15"
"TCS","EQ","29-Nov-2016","2,282.60","2,275.00","2,292.00","2,252.55","2,263.00","2,259.85","2,271.38","7,21,148","1,63,80,01,868.35","60,419","4,63,428","64.26"
