"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"TCS","EQ","28-Jun-2019","2,252.55","2,260.00","2,261.95","2,222.50","2,228.00","2,227.20","2,234.73","23,72,928","5,30,28,49,982.90","1,15,508","14,68,460","61.88"
"TCS","EQ","27-Jun-2019","2,254.20","2,255.00","2,264.00","2,241.30","2,261.50","2,252.55","2,254.50","28,13,464","6,34,29,43,270.40","1,38,850","18,14,968","64.51"
"TCS","EQ","26-Jun-2019","2,267.80","2,265.00","2,266.80","2,250.00","2,253.05","2,254.20","2,259.22","17,62,224","3,98,12,46,151.75","94,030","9,31,941","52.88"
"TCS","EQ","25-Jun-2019","2,275.50","2,270.00","2,274.45","2,250.50","2,263.00","2,267.80","2,264.08","13,86,077","3,13,81,89,676.80","99,699","5,98,681","43.19"
"TCS","EQ","24-Jun-2019","2,249.85","2,254.15","2,280.00","2,250.80","2,277.00","2,275.50","2,267.80","13,82,424","3,13,50,65,458.90","78,153","5,28,471","38.23"
"TCS","EQ","21-Jun-2019","2,277.95","2,285.00","2,292.50","2,242.00","2,252.05","2,249.85","2,255.87","38,71,804","8,73,42,75,728.80","1,41,057","27,67,225","71.47"
"TCS","EQ","20-Jun-2019","2,259.90","2,230.00","2,284.00","2,212.00","2,283.30","2,277.95","2,248.36","21,99,377","4,94,49,88,185.45","1,23,696","8,70,081","39.56"
"TCS","EQ","19-Jun-2019","2,250.85","2,255.00","2,276.00","2,243.15","2,261.20","2,259.90","2,262.19","16,52,817","3,73,89,94,073.20","88,350","7,15,271","43.28"
"TCS","EQ","18-Jun-2019","2,249.20","2,244.00","2,260.00","2,231.20","2,253.50","2,250.85","2,245.75","18,77,447","4,21,62,71,605.10","1,48,431","9,59,921","49.34"
"TCS","EQ","17-Jun-2019","2,254.50","2,256.00","2,262.00","2,241.45","2,244.00","2,249.20","2,252.43","14,89,497","3,35,49,89,738.70","82,160","6,49,266","40.43"
"TCS","EQ","14-Jun-2019","2,254.10","2,257.25","2,263.10","2,234.00","2,249.80","2,254.50","2,250.08","21,31,408","4,79,58,30,703.85","1,30,534","9,47,049","44.43"
"TCS","EQ","13-Jun-2019","2,260.90","2,264.00","2,285.00","2,243.05","2,244.00","2,254.10","2,265.77","33,20,916","7,52,44,21,055.85","1,38,967","13,58,755","40.92"
"TCS","EQ","12-Jun-2019","2,252.80","2,245.00","2,266.90","2,219.00","2,264.00","2,260.90","2,241.29","24,04,448","5,38,90,74,309.45","1,41,774","10,36,077","43.09"
"TCS","EQ","11-Jun-2019","2,231.50","2,237.00","2,263.95","2,231.00","2,252.00","2,252.80","2,250.89","30,48,937","6,86,28,35,495.20","1,48,188","13,67,975","44.87"
"TCS","EQ","10-Jun-2019","2,181.75","2,196.70","2,235.85","2,185.50","2,229.10","2,231.50","2,219.98","20,80,593","4,61,88,76,309.55","1,06,316","8,14,523","39.15"
"TCS","EQ","07-Jun-2019","2,166.10","2,174.00","2,189.80","2,142.10","2,179.80","2,181.75","2,161.21","26,59,446","5,74,76,11,166.65","79,783","8,86,597","33.34"
"TCS","EQ","06-Jun-2019","2,183.10","2,199.00","2,199.00","2,152.00","2,166.00","2,166.10","2,169.63","37,35,467","8,10,45,95,594.60","1,16,134","22,25,149","59.57"
"TCS","EQ","04-Jun-2019","2,242.30","2,224.00","2,224.00","2,175.00","2,188.00","2,183.10","2,195.01","24,08,658","5,28,70,22,188.05","98,393","9,73,876","40.43"
"TCS","EQ","03-Jun-2019","2,196.55","2,201.00","2,247.65","2,185.65","2,240.10","2,242.30","2,223.68","36,82,419","8,18,85,36,868.55","1,38,425","19,64,140","53.34"
