"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"RELIANCE","EQ","30-Jun-2022","2,580.15","2,580.00","2,615.90","2,566.00","2,589.00","2,595.65","2,596.11","1,06,66,627","27,69,17,90,169.90","3,21,110","54,19,202","50.81"
"RELIANCE","EQ","29-Jun-2022","2,527.70","2,507.20","2,597.00","2,501.00","2,576.00","2,580.15","2,559.16","88,63,172","22,68,22,90,935.35","3,83,990","36,17,967","40.82"
"RELIANCE","EQ","28-Jun-2022","2,492.65","2,482.10","2,533.95","2,482.10","2,530.00","2,527.70","2,515.75","62,63,867","15,75,83,39,977.00","2,79,432","25,90,698","41.36"
"RELIANCE","EQ","27-Jun-2022","2,500.05","2,544.95","2,544.95","2,481.55","2,495.60","2,492.65","2,511.81","71,41,493","17,93,81,04,628.25","2,45,447","41,27,406","57.79"
"RELIANCE","EQ","24-Jun-2022","2,464.95","2,480.00","2,511.00","2,468.00","2,497.55","2,500.05","2,491.97","65,71,866","16,37,69,08,912.20","2,58,066","34,40,303","52.35"
"RELIANCE","EQ","23-Jun-2022","2,505.60","2,515.05","2,525.00","2,445.00","2,469.00","2,464.95","2,485.55","89,74,475","22,30,64,90,549.05","4,00,081","40,49,346","45.12"
"RELIANCE","EQ","22-Jun-2022","2,584.10","2,558.10","2,558.30","2,501.00","2,502.00","2,505.60","2,524.18","48,99,839","12,36,80,75,581.25","2,29,961","21,29,069","43.45"
"RELIANCE","EQ","21-Jun-2022","2,543.05","2,560.00","2,593.40","2,528.30","2,582.00","2,584.10","2,562.46","54,08,801","13,85,98,27,576.20","2,19,641","19,06,058","35.24"
"RELIANCE","EQ","20-Jun-2022","2,590.00","2,605.00","2,617.10","2,521.10","2,542.90","2,543.05","2,552.96","55,68,825","14,21,69,89,371.65","2,28,914","24,10,448","43.28"
"RELIANCE","EQ","17-Jun-2022","2,560.00","2,560.00","2,624.85","2,556.10","2,605.05","2,590.00","2,592.42","1,12,86,988","29,26,06,39,914.30","2,87,827","54,10,573","47.94"
"RELIANCE","EQ","16-Jun-2022","2,596.30","2,623.00","2,659.05","2,554.00","2,555.10","2,560.00","2,603.56","78,96,943","20,56,01,73,723.70","2,82,387","36,64,860","46.41"
"RELIANCE","EQ","15-Jun-2022","2,628.10","2,617.55","2,637.30","2,584.40","2,595.80","2,596.30","2,613.39","51,66,738","13,50,27,08,125.15","2,14,934","18,88,736","36.56"
"RELIANCE","EQ","14-Jun-2022","2,662.90","2,650.05","2,671.85","2,613.45","2,627.75","2,628.10","2,637.47","67,90,653","17,91,01,40,469.65","2,37,522","32,99,932","48.60"
"RELIANCE","EQ","13-Jun-2022","2,714.25","2,650.00","2,672.80","2,616.30","2,668.00","2,662.90","2,646.30","81,31,998","21,51,96,68,179.50","3,03,540","42,42,241","52.17"
