"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"RELIANCE","EQ","30-Dec-2016","1,065.45","1,064.80","1,085.00","1,063.10","1,080.70","1,082.40","1,079.52","35,91,493","3,87,70,71,530.00","71,421","23,87,799","66.48"
"RELIANCE","EQ","29-Dec-2016","1,049.70","1,050.00","1,068.80","1,049.50","1,064.05","1,065.45","1,058.89","20,05,206","2,12,32,98,035.30","70,952","12,10,453","60.37"
"RELIANCE","EQ","28-Dec-2016","1,064.70","1,067.90","1,069.55","1,047.10","1,051.15","1,049.70","1,057.89","22,02,927","2,33,04,63,999.05","76,376","14,89,420","67.61"
"RELIANCE","EQ","27-Dec-2016","1,047.45","1,047.85","1,067.10","1,047.00","1,064.85","1,064.70","1,056.43","39,87,142","4,21,21,55,359.05","35,254","20,06,497","50.32"
"RELIANCE","EQ","26-Dec-2016","1,057.30","1,054.35","1,066.00","1,044.65","1,044.95","1,047.45","1,056.49","35,02,299","3,70,01,30,719.95","45,499","20,51,673","58.58"
"RELIANCE","EQ","23-Dec-2016","1,053.35","1,052.00","1,068.95","1,052.00","1,059.90","1,057.30","1,059.91","23,46,414","2,48,69,90,080.35","67,543","11,74,874","50.07"
"RELIANCE","EQ","22-Dec-2016","1,063.25","1,058.00","1,062.65","1,050.95","1,052.00","1,053.35","1,058.51","66,04,416","6,99,08,46,841.25","71,577","48,16,707","72.93"
"RELIANCE","EQ","21-Dec-2016","1,057.90","1,060.10","1,067.30","1,057.20","1,063.00","1,063.25","1,061.12","46,55,758","4,94,03,02,652.90","89,738","37,20,215","79.91"
"RELIANCE","EQ","20-Dec-2016","1,062.55","1,054.70","1,061.00","1,053.15","1,060.00","1,057.90","1,058.65","26,71,719","2,82,84,02,958.70","47,616","18,96,610","70.99"
"RELIANCE","EQ","19-Dec-2016","1,057.15","1,055.00","1,066.95","1,054.35","1,060.55","1,062.55","1,063.71","34,30,950","3,64,95,21,699.85","55,483","20,65,450","60.20"
