"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"RELIANCE","EQ","31-Dec-2021","2,359.10","2,373.00","2,383.90","2,360.00","2,368.50","2,368.15","2,370.53","43,73,768","10,36,81,36,137.70","1,38,728","21,09,083","48.22"
"RELIANCE","EQ","30-Dec-2021","2,402.50","2,400.00","2,404.95","2,345.60","2,364.00","2,359.10","2,366.88","1,35,37,254","32,04,10,15,240.70","2,26,181","77,09,766","56.95"
"RELIANCE","EQ","29-Dec-2021","2,398.40","2,391.00","2,419.00","2,382.10","2,398.00","2,402.50","2,400.08","71,18,779","17,08,56,10,789.25","1,69,024","41,90,091","58.86"
"RELIANCE","EQ","28-Dec-2021","2,370.25","2,375.60","2,404.85","2,373.05","2,404.00","2,398.40","2,389.02","29,41,883","7,02,82,26,280.45","1,21,810","12,30,092","41.81"
"RELIANCE","EQ","27-Dec-2021","2,372.80","2,361.55","2,378.00","2,348.10","2,371.00","2,370.25","2,366.87","18,53,948","4,38,80,54,040.05","89,509","5,32,328","28.71"
"RELIANCE","EQ","24-Dec-2021","2,365.25","2,370.00","2,392.00","2,337.55","2,367.15","2,372.80","2,360.96","36,39,616","8,59,29,80,567.85","1,59,321","11,60,672","31.89"
"RELIANCE","EQ","23-Dec-2021","2,366.10","2,374.00","2,380.00","2,358.05","2,365.00","2,365.25","2,367.28","41,86,912","9,91,15,98,013.55","1,73,393","23,64,993","56.49"
"RELIANCE","EQ","22-Dec-2021","2,311.25","2,324.90","2,371.90","2,322.00","2,365.00","2,366.10","2,346.81","81,49,415","19,12,51,25,458.70","2,22,615","53,25,994","65.35"
"RELIANCE","EQ","21-Dec-2021","2,277.35","2,311.35","2,346.00","2,292.20","2,313.00","2,311.25","2,317.69","59,24,071","13,73,01,77,504.20","2,41,858","29,54,613","49.87"
"RELIANCE","EQ","20-Dec-2021","2,340.45","2,317.85","2,317.85","2,247.10","2,276.80","2,277.35","2,277.67","66,11,376","15,05,85,13,385.60","3,31,211","37,44,186","56.63"
