"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"INFY","EQ","31-Dec-2019","732.90","729.70","737.75","725.45","732.00","731.15","732.75","69,27,885","5,07,64,19,897.30","1,56,522","29,54,104","42.64"
"INFY","EQ","30-Dec-2019","736.95","736.10","737.95","727.25","732.50","732.90","732.53","53,68,416","3,93,25,22,164.05","1,15,398","32,67,316","60.86"
"INFY","EQ","27-Dec-2019","728.95","729.75","737.50","728.85","736.55","736.95","734.36","33,99,094","2,49,61,71,888.65","65,467","18,48,140","54.37"
"INFY","EQ","26-Dec-2019","733.40","732.00","734.55","726.55","729.50","728.95","730.42","38,21,806","2,79,15,28,460.65","48,763","21,12,825","55.28"
"INFY","EQ","24-Dec-2019","736.00","736.95","736.95","728.30","734.25","733.40","732.75","28,90,759","2,11,81,92,660.85","50,306","13,65,090","47.22"
"INFY","EQ","23-Dec-2019","731.55","732.15","737.30","731.65","735.95","736.00","734.61","49,75,608","3,65,51,28,113.45","80,052","30,45,794","61.21"
"INFY","EQ","20-Dec-2019","730.85","731.00","735.00","728.25","730.00","731.55","731.45","77,94,167","5,70,10,77,059.75","1,31,404","42,69,114","54.77"
"INFY","EQ","19-Dec-2019","732.45","733.50","735.95","724.60","732.00","730.85","729.59","71,99,210","5,25,24,74,994.35","1,65,219","39,44,237","54.79"
"INFY","EQ","18-Dec-2019","729.70","731.00","737.30","722.75","733.40","732.45","732.13","1,22,15,295","8,94,32,42,214.25","2,10,673","69,87,100","57.20"
"INFY","EQ","17-Dec-2019","714.00","719.70","731.25","715.00","730.50","729.70","726.51","1,05,25,565","7,64,69,17,889.85","1,93,372","59,18,984","56.23"
"INFY","EQ","16-Dec-2019","711.30","712.30","720.20","710.20","714.25","714.00","715.89","56,16,324","4,02,06,94,131.10","1,16,838","31,81,046","56.64"
"INFY","EQ","13-Dec-2019","702.10","700.35","712.90","700.35","711.50","711.30","708.50","1,03,02,412","7,29,92,14,569.75","1,32,030","54,40,986","52.81"
"INFY","EQ","12-Dec-2019","721.05","718.50","720.70","699.55","702.10","702.10","706.03","1,11,12,042","7,84,54,17,394.45","1,63,350","47,01,874","42.31"
"INFY","EQ","11-Dec-2019","714.55","716.60","722.70","713.00","720.00","721.05","718.49","60,43,554","4,34,22,44,980.80","1,25,702","38,29,712","63.37"
"INFY","EQ","10-Dec-2019","717.25","713.00","718.50","710.00","713.45","714.55","715.42","44,57,939","3,18,92,84,687.65","81,372","24,91,263","55.88"
"INFY","EQ","09-Dec-2019","715.10","716.00","722.35","714.25","716.05","717.25","718.66","64,35,865","4,62,51,77,252.05","1,14,112","37,93,800","58.95"
"INFY","EQ","06-Dec-2019","714.85","715.95","720.00","709.60","714.50","715.10","715.43","52,26,096","3,73,88,86,364.80","79,319","24,70,841","47.28"
"INFY","EQ","05-Dec-2019","708.85","706.45","715.90","703.80","714.10","714.85","712.06","48,14,422","3,42,81,39,267.65","76,989","19,46,177","40.42"
"INFY","EQ","04-Dec-2019","698.35","697.00","710.50","693.35","708.25","708.85","706.09","74,27,886","5,24,47,67,944.90","1,69,304","38,85,827","52.31"
"INFY","EQ","03-Dec-2019","692.70","692.70","699.70","688.55","699.00","698.35","696.23","52,39,013","3,64,75,53,741.70","84,499","27,80,779","53.08"
"INFY","EQ","02-Dec-2019","696.35","703.10","704.00","690.30","692.75","692.70","693.51","93,83,736","6,50,76,84,351.30","1,02,880","71,34,359","76.03"
"INFY","EQ","29-Nov-2019","701.85","700.90","702.30","691.55","695.80","696.35","695.72","42,62,379","2,96,54,02,318.65","1,10,226","25,68,211","60.25"
"INFY","EQ","28-Nov-2019","695.75","699.10","703.35","694.05","701.45","701.85","698.53","48,37,683","3,37,92,70,403.10","84,619","21,96,270","45.40"
"INFY","EQ","27-Nov-2019","690.60","694.25","697.65","690.10","696.15","695.75","694.39","38,61,635","2,68,14,78,170.25","64,039","21,27,806","55.10"
"INFY","EQ","26-Nov-2019","698.10","705.00","707.25","686.00","692.60","690.60","693.08","2,72,53,106","18,88,87,01,555.80","1,63,058","1,87,66,289","68.86"
"INFY","EQ","25-Nov-2019","693.20","693.35","705.15","693.20","699.00","698.10","698.13","73,34,511","5,12,04,36,170.30","1,09,264","38,06,774","51.90"
"INFY","EQ","22-Nov-2019","713.25","711.75","712.00","685.10","692.95","693.20","693.38","1,44,15,826","9,99,56,52,431.05","2,23,156","58,35,762","40.48"
"INFY","EQ","21-Nov-2019","713.00","715.50","721.45","710.50","712.15","713.25","714.88","96,92,973","6,92,93,52,718.45","1,27,699","62,17,311","64.14"
"INFY","EQ","20-Nov-2019","712.85","712.80","715.00","705.00","713.00","713.00","710.95","61,42,171","4,36,67,91,187.10","87,462","37,48,676","61.03"
"INFY","EQ","19-Nov-2019","705.20","709.90","714.00","705.00","712.80","712.85","710.87","64,95,885","4,61,77,26,813.95","1,27,941","36,54,389","56.26"
"INFY","EQ","18-Nov-2019","703.90","705.00","710.00","699.30","709.90","705.20","703.53","74,90,916","5,27,00,93,825.70","1,40,015","48,96,848","65.37"
