"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"INFY","EQ","30-Jun-2021","1,563.05","1,572.05","1,591.00","1,572.05","1,580.00","1,580.80","1,582.44","60,58,722","9,58,75,62,981.95","1,67,938","32,26,132","53.25"
"INFY","EQ","29-Jun-2021","1,571.80","1,561.00","1,573.65","1,559.20","1,562.00","1,563.05","1,564.66","59,13,567","9,25,27,00,415.30","1,97,132","38,44,762","65.02"
"INFY","EQ","28-Jun-2021","1,574.20","1,572.90","1,580.15","1,560.60","1,569.10","1,571.80","1,570.82","50,19,178","7,88,42,37,903.00","1,36,591","33,54,874","66.84"
"INFY","EQ","25-Jun-2021","1,559.20","1,572.00","1,578.00","1,543.00","1,574.00","1,574.20","1,565.12","97,80,240","15,30,72,52,499.45","1,92,643","58,25,533","59.56"
"INFY","EQ","24-Jun-2021","1,503.15","1,517.00","1,568.75","1,511.20","1,556.10","1,559.20","1,543.60","1,07,85,137","16,64,78,92,220.05","2,63,797","42,48,860","39.40"
"INFY","EQ","23-Jun-2021","1,511.85","1,525.00","1,525.00","1,498.65","1,503.00","1,503.15","1,508.29","55,29,809","8,34,05,57,841.65","1,18,288","33,90,584","61.31"
"INFY","EQ","22-Jun-2021","1,500.30","1,509.70","1,521.45","1,502.10","1,511.35","1,511.85","1,510.60","64,27,862","9,70,99,10,031.05","1,27,430","44,45,029","69.15"
"INFY","EQ","21-Jun-2021","1,503.30","1,493.00","1,505.80","1,484.20","1,501.25","1,500.30","1,496.92","54,54,052","8,16,42,76,798.15","1,24,524","35,73,308","65.52"
"INFY","EQ","18-Jun-2021","1,495.30","1,509.00","1,515.80","1,487.40","1,510.00","1,503.30","1,501.85","1,35,33,974","20,32,60,29,669.85","2,40,906","81,20,093","60.00"
"INFY","EQ","17-Jun-2021","1,480.60","1,475.10","1,502.65","1,475.10","1,501.20","1,495.30","1,487.78","76,77,951","11,42,31,16,458.10","2,29,654","53,48,161","69.66"
"INFY","EQ","16-Jun-2021","1,473.90","1,472.70","1,489.45","1,467.50","1,479.20","1,480.60","1,478.45","76,61,710","11,32,74,44,062.60","1,62,924","49,68,980","64.85"
"INFY","EQ","15-Jun-2021","1,461.80","1,464.00","1,476.00","1,463.00","1,474.00","1,473.90","1,469.83","54,03,104","7,94,16,36,318.20","1,41,422","38,38,503","71.04"
"INFY","EQ","14-Jun-2021","1,446.90","1,471.00","1,477.00","1,453.45","1,460.00","1,461.80","1,463.12","71,32,294","10,43,54,31,661.00","1,47,667","38,39,693","53.84"
"INFY","EQ","11-Jun-2021","1,424.30","1,430.10","1,451.60","1,429.45","1,446.05","1,446.90","1,443.02","61,40,828","8,86,13,16,923.80","1,73,378","36,46,591","59.38"
"INFY","EQ","10-Jun-2021","1,415.30","1,424.00","1,429.00","1,419.00","1,424.25","1,424.30","1,423.55","34,96,575","4,97,75,61,087.00","1,21,283","22,54,314","64.47"
"INFY","EQ","09-Jun-2021","1,412.95","1,413.40","1,425.00","1,404.60","1,415.00","1,415.30","1,415.72","53,94,317","7,63,68,46,520.45","1,37,139","32,83,589","60.87"
"INFY","EQ","08-Jun-2021","1,389.65","1,396.00","1,421.75","1,395.55","1,414.00","1,412.95","1,412.47","73,60,630","10,39,66,98,470.40","1,88,069","37,48,050","50.92"
"INFY","EQ","07-Jun-2021","1,385.65","1,391.00","1,392.00","1,377.30","1,390.50","1,389.65","1,384.88","51,54,576","7,13,84,86,995.40","1,27,520","32,34,781","62.76"
"INFY","EQ","04-Jun-2021","1,389.65","1,393.95","1,396.90","1,377.65","1,385.15","1,385.65","1,384.98","41,94,328","5,80,90,75,426.80","1,09,532","25,60,752","61.05"
"INFY","EQ","03-Jun-2021","1,378.65","1,388.10","1,399.00","1,377.05","1,390.80","1,389.65","1,385.81","51,15,645","7,08,93,19,506.30","1,37,141","24,12,413","47.16"
"INFY","EQ","02-Jun-2021","1,387.20","1,380.75","1,391.95","1,365.00","1,381.00","1,378.65","1,374.91","92,72,276","12,74,85,17,787.25","1,86,335","55,45,823","59.81"
"INFY","EQ","01-Jun-2021","1,393.75","1,400.00","1,401.00","1,378.65","1,388.95","1,387.20","1,385.00","47,91,325","6,63,59,64,926.65","1,80,376","29,47,100","61.51"
"INFY","EQ","31-May-2021","1,405.05","1,401.50","1,401.50","1,383.00","1,395.00","1,393.75","1,393.13","44,29,904","6,17,14,26,112.80","1,45,671","23,72,824","53.56"
"INFY","EQ","28-May-2021","1,402.25","1,409.75","1,414.00","1,396.10","1,407.70","1,405.05","1,406.44","42,61,312","5,99,32,59,437.60","1,06,771","20,93,923","49.14"
"INFY","EQ","27-May-2021","1,397.25","1,404.20","1,416.25","1,391.70","1,408.90","1,402.25","1,404.67","1,53,65,391","21,58,32,97,998.60","2,50,209","99,64,000","64.85"
"INFY","EQ","26-May-2021","1,361.60","1,367.90","1,400.00","1,362.05","1,395.00","1,397.25","1,386.91","68,50,024","9,50,03,78,457.65","1,74,833","35,55,403","51.90"
"INFY","EQ","25-May-2021","1,348.05","1,358.00","1,368.00","1,354.45","1,364.00","1,361.60","1,361.92","40,99,340","5,58,29,84,590.85","1,29,513","25,23,676","61.56"
"INFY","EQ","24-May-2021","1,354.50","1,356.65","1,363.00","1,345.10","1,349.00","1,348.05","1,352.41","42,25,371","5,71,44,41,955.70","1,08,054","27,18,187","64.33"
"INFY","EQ","21-May-2021","1,339.30","1,347.50","1,357.50","1,346.35","1,356.00","1,354.50","1,351.75","49,69,733","6,71,78,56,342.70","1,53,186","32,92,758","66.26"
"INFY","EQ","20-May-2021","1,337.00","1,348.40","1,349.10","1,335.00","1,341.95","1,339.30","1,340.80","44,90,092","6,02,03,30,291.35","1,11,007","25,85,662","57.59"
"INFY","EQ","19-May-2021","1,340.00","1,342.00","1,357.45","1,333.25","1,334.65","1,337.00","1,344.41","44,35,878","5,96,36,17,809.65","1,35,009","20,99,266","47.32"
"INFY","EQ","18-May-2021","1,329.40","1,338.00","1,344.60","1,329.50","1,338.75","1,340.00","1,338.06","56,20,150","7,52,00,81,253.15","1,35,851","35,53,759","63.23"
"INFY","EQ","17-May-2021","1,316.40","1,320.30","1,334.95","1,320.30","1,328.55","1,329.40","1,329.34","50,17,129","6,66,94,58,544.35","1,18,670","28,42,931","56.66"
"INFY","EQ","14-May-2021","1,327.00","1,326.85","1,326.85","1,311.30","1,320.00","1,316.40","1,316.25","48,24,609","6,35,03,87,004.95","1,80,008","26,80,794","55.57"
"INFY","EQ","12-May-2021","1,330.65","1,330.00","1,330.00","1,314.50","1,327.60","1,327.00","1,323.46","52,41,898","6,93,74,27,272.00","1,43,805","29,33,912","55.97"
"INFY","EQ","11-May-2021","1,339.55","1,336.90","1,341.00","1,325.10","1,332.05","1,330.65","1,330.00","64,20,988","8,53,99,45,151.20","2,01,614","41,22,605","64.21"
"INFY","EQ","10-May-2021","1,352.55","1,349.85","1,352.90","1,335.05","1,339.90","1,339.55","1,341.13","71,95,348","9,64,98,93,780.00","1,60,151","46,85,834","65.12"
