"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"INFY","EQ","31-Dec-2015","1,086.30","1,090.15","1,109.95","1,087.00","1,107.00","1,105.40","1,102.09","39,71,969","4,37,74,67,436.10","75,143","26,41,827","66.51"
"INFY","EQ","30-Dec-2015","1,104.70","1,101.10","1,106.60","1,083.00","1,088.00","1,086.30","1,094.45","25,76,985","2,82,03,80,075.65","65,379","17,54,378","68.08"
"INFY","EQ","29-Dec-2015","1,104.75","1,101.25","1,110.00","1,097.30","1,103.00","1,104.70","1,104.14","16,72,531","1,84,67,06,112.35","52,409","9,67,577","57.85"
"INFY","EQ","28-Dec-2015","1,096.35","1,090.00","1,110.00","1,090.00","1,103.80","1,104.75","1,105.51","27,63,476","3,05,50,46,034.75","51,103","18,80,078","68.03"
"INFY","EQ","24-Dec-2015","1,100.85","1,102.05","1,104.45","1,090.10","1,095.80","1,096.35","1,095.84","6,15,027","67,39,69,561.20","20,528","2,94,731","47.92"
"INFY","EQ","23-Dec-2015","1,083.75","1,095.05","1,102.50","1,087.05","1,100.00","1,100.85","1,097.35","14,35,464","1,57,52,00,227.85","38,571","8,61,318","60.00"
"INFY","EQ","22-Dec-2015","1,103.45","1,097.45","1,097.45","1,080.10","1,085.00","1,083.75","1,085.81","20,54,627","2,23,09,38,914.20","51,963","12,04,818","58.64"
"INFY","EQ","21-Dec-2015","1,083.15","1,077.00","1,107.40","1,065.95","1,107.00","1,103.45","1,095.68","21,65,506","2,37,27,06,847.85","61,692","12,23,571","56.50"
"INFY","EQ","18-Dec-2015","1,107.10","1,103.40","1,103.40","1,079.45","1,085.95","1,083.15","1,086.91","36,09,910","3,92,36,50,702.80","65,866","26,04,590","72.15"
"INFY","EQ","17-Dec-2015","1,095.85","1,100.00","1,109.80","1,088.00","1,105.50","1,107.10","1,099.83","24,79,391","2,72,69,07,088.85","87,599","12,94,917","52.23"
"INFY","EQ","16-Dec-2015","1,077.55","1,083.40","1,098.00","1,083.40","1,094.00","1,095.85","1,092.86","27,47,926","3,00,30,94,115.65","66,894","19,88,090","72.35"
"INFY","EQ","15-Dec-2015","1,069.50","1,073.25","1,079.10","1,058.80","1,078.50","1,077.55","1,071.44","27,15,904","2,90,99,26,024.15","76,821","19,51,187","71.84"
